feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15
0.21100731,-0.908763,0.13378513,-0.0470763,-0.5124172,-0.32643607,0.83614886,0.28116897,-0.022787554,0.41159463,0.36148247,-0.58873266,0.4549586,0.16114686,-0.2630749,0.37110814
-0.94973767,-0.4336711,0.057486605,-1.3685374,0.19332562,-0.791899,1.419898,1.2124146,-0.05078697,0.0052585397,-0.3531871,-0.85829604,0.47233954,1.4094118,0.26793778,0.8583653
-0.2035856,0.13582022,-0.02672192,0.26123413,0.38338372,0.02276865,0.026991377,0.015613784,-0.20088968,0.20256874,-0.2358458,0.0065084356,0.071741685,-0.13407287,0.08065313,-0.24416701
-0.07320167,0.051282033,0.14279884,-0.6026326,0.04857839,-0.999907,0.88114095,0.56508726,-0.37776423,0.08225491,-0.088979125,-0.35654664,-0.067618825,-0.008022611,0.07885312,0.48613796
0.076132484,0.3176168,0.32658923,-0.6285659,0.36659563,-0.60716945,0.9584229,-0.37854445,-0.4305046,-0.28858408,0.2076352,0.28464743,-0.9728162,-0.73247415,-1.0553191,0.20435995
-0.11254405,-0.18631418,0.29700282,-0.16024631,0.42059296,-0.5076727,0.09846821,0.6850469,-0.2088605,-0.46003193,-0.36612722,-0.18942076,0.35540745,0.5973233,0.2527146,0.073558025
-0.23736283,0.32883874,0.105965376,-0.14727981,0.43684795,0.17908119,0.0466167,-0.58393216,0.04835301,-0.06448336,-0.14862204,0.6278592,-0.34409696,-0.4076182,-0.5612632,-0.22756289
-0.8370157,0.5511611,0.16711785,-0.22921622,0.18692784,1.3638233,0.7314895,-0.6032326,-0.3824353,0.12907681,-0.76248723,0.14866191,-0.7150075,0.10381815,-0.74646246,-0.43790713
-0.14639333,0.04073155,-0.050239526,0.13976248,0.31420177,-0.01864091,-0.0653479,-0.16817853,0.3207454,-0.2686919,-0.090302385,0.3863051,-0.038520418,-0.19974285,-0.3639454,-0.16445157
-0.6857228,0.55085886,-0.24600054,0.31191304,0.36208853,1.1055423,1.1208028,0.16516092,-0.68822026,-0.09438061,-0.81132036,-0.6705737,-0.61056024,0.5212767,-0.7570325,-0.75526255
-0.27998805,0.21914157,-0.19022143,0.24461868,0.74195045,-0.14120473,-0.52676207,0.19525361,0.09829633,0.17430298,0.02120758,0.42067012,0.32201585,-0.53565025,0.18967444,-0.14082527
0.22451219,-0.024017993,-0.23678516,0.5516466,0.38008702,0.14317465,-0.3483264,0.35584667,0.26992986,-0.02161294,0.21122691,-0.082408465,0.5938089,-0.077321276,-0.09638387,-0.25951782
0.33413464,-0.10565032,-0.46080518,0.6418098,0.369324,-0.13401923,-0.40112334,0.28808218,0.67692786,-0.1217224,0.47746688,0.120896354,0.505942,-0.4669171,-0.4560639,-0.21204524
-0.30483297,0.08330138,0.63717014,-0.96395624,0.38548276,0.4833954,-0.3933373,-0.1548318,0.40350088,-0.2745914,-0.411862,0.33426717,0.46901363,0.82887995,0.010101778,-0.058858015
-1.72256,-0.62716544,1.1162072,-2.3254383,0.855609,-1.4561684,3.5074744,0.36645105,0.72931594,-2.7792957,-0.13372603,-1.9640203,0.20596802,2.6183248,-2.313629,0.3159993
-0.7011864,0.40909973,0.23258391,-0.42630723,0.41982415,0.4083952,-0.35796067,-0.89370096,0.4442712,-0.20339413,-0.3660986,1.2830907,-0.33755398,-0.4474626,-0.5872532,-0.12297912
-0.32720125,0.04903925,0.23664099,-0.07702865,0.57465774,-0.31165168,-0.011117591,-0.12463853,0.16767743,-0.6588194,-0.3313437,0.41472197,0.100053355,0.0029725507,-0.456115,-0.21855766
-0.3928572,0.20157816,0.32984746,-0.37087286,0.5238469,0.04523518,-0.21244302,-0.41278583,0.7591776,-0.712947,-0.30954543,0.78478384,0.22097394,0.08253799,-0.7232629,-0.16574332
0.19116683,-0.15109658,-0.120720305,0.32902208,0.25531906,-0.051326293,-0.12823339,-0.047612607,0.53802323,-0.21298656,0.42183575,0.16173716,0.021873085,-0.35290888,-0.60601664,-0.06376458
-0.41292182,-0.036134638,-0.09705255,0.6946179,0.43981013,1.0784272,0.6579611,-0.0052018436,0.6141095,-1.2743891,-0.46978194,-0.14625193,-0.027619276,0.7181106,-1.5061393,-0.6291558
-0.011861211,-0.011783635,-0.13473898,0.5543448,0.44070682,0.16845003,0.13958508,-0.26664397,0.40533665,-0.10488015,0.3912167,0.4684746,-0.34927517,-0.68089974,-0.86002934,-0.026096286
0.2561717,-0.5520538,-0.2303331,-0.11300166,-0.23734388,-0.0015794006,-0.5300937,0.36658195,1.1669486,0.24824078,1.0912678,-0.0154585345,1.0040029,0.07793594,-0.543253,0.2907955
-0.5234282,-0.8900619,0.20734817,-0.8404828,-0.47252548,0.19483908,1.3174922,0.03532184,0.65040153,-0.020492435,0.23369648,-0.9546382,0.8383846,1.3645864,-0.8036314,0.27171743
-0.18732291,0.23585844,0.49732038,-0.7073805,0.37322274,-0.47033775,0.566527,-0.6282869,-0.10272766,-0.2605815,-0.048964374,0.4814807,-0.30082348,-0.2916203,-0.6129608,0.026128741
-0.4962959,0.2663477,0.050656553,0.07529043,0.97762126,-0.2069154,-0.27675766,0.26240468,-0.56509084,0.36129668,-0.35712433,0.18034749,0.31301746,-0.22844265,0.5118936,-0.119567394
0.122773595,-0.7705662,0.08593859,-0.6247333,-0.363255,-1.2281132,1.4408836,0.86017096,0.031367984,-0.012858374,0.5885342,-0.5362122,0.16103347,0.070137545,-0.45491052,1.1372751
-0.6267125,0.07155086,0.3067528,-1.156717,0.8690874,-2.6598215,1.911969,1.3903941,-0.22044447,-1.6333674,0.20384738,-0.83373225,-0.31571025,0.3404404,-0.6449266,1.0409367
0.047979265,0.12696983,-0.2849762,0.22817628,0.49803028,-0.072790116,-0.54579145,0.20581408,0.8303689,-0.3028612,0.34333062,0.5140357,0.23162442,-0.49720535,-0.52344996,-0.13015866
-0.20980707,0.2888648,0.4050574,-1.0231501,0.54556364,-0.9545155,0.41831276,0.18872029,-0.5339084,-0.07388408,-0.0068309833,0.24540299,-0.15388389,-0.16318782,0.0510077,0.41975096
-0.5183002,0.31980193,-0.14347811,0.26171833,0.47618362,0.1910678,0.34308183,0.019888595,-0.33299074,0.033031527,-0.5037142,0.029319942,-0.21381699,-0.0726931,-0.19357468,-0.3465325
-0.33642876,0.26700705,-0.2752808,1.3122164,0.7716368,1.0347992,0.052641127,0.018655451,0.27444732,-0.2074649,-0.155383,0.03422008,0.14304172,-0.24651127,-0.7682677,-0.6796202
0.19210537,-0.0229562,-0.5453105,0.36061743,0.49058145,-0.2063992,-0.9314483,0.78423226,1.1629884,-0.17688173,0.723583,0.40703952,0.74947286,-0.4360209,-0.35379738,0.012470725
-0.019003786,0.23484728,-0.092776485,0.12617238,0.49075022,-0.13810304,-0.20510364,-0.101500094,-0.03959724,0.07046559,0.057417482,0.4428313,0.057667464,-0.5818095,-0.18124266,-0.09229056
-0.022563448,0.17900729,-0.412659,0.66080827,0.6679119,-0.01767232,-0.41229644,0.32851383,0.12621233,0.31495443,0.19681649,0.11597791,0.42853728,-0.58359563,0.16882949,-0.2178908
-0.6457711,0.33751312,-0.24748962,0.74605733,0.7996305,0.67120165,-0.3112382,-0.41510338,0.71763915,-0.34326062,-0.36749974,0.9452867,0.03582626,-0.55458343,-0.8134648,-0.49831396
0.07909159,0.20231558,-0.31857833,0.40424383,0.851521,0.18167733,-0.57944906,0.52814597,-0.06771642,0.50224787,0.27282602,-0.050070252,0.54652715,-0.17656326,0.48553568,-0.2458246
0.12248074,-0.0090109715,-0.22488935,0.6179387,0.4041009,0.6815427,-0.081734955,0.14096792,0.21365058,0.13239779,0.06544938,-0.30219492,0.41339967,0.16651519,-0.3985131,-0.49556324
-0.102178544,0.26708543,0.23586702,-0.7966089,0.16565654,-0.41020316,0.4766775,0.016874552,-0.61468667,0.47873363,-0.25888765,0.2182405,-0.1256716,-0.20151953,0.20504324,0.22396855
-0.8188138,-0.97187334,-0.30249634,-1.2691602,0.40082985,-0.7568033,1.123972,2.3618417,-1.0288397,0.40152946,-0.3238106,-1.4844189,0.89807343,2.3027194,0.5952997,1.1853609
-0.45424524,0.46923164,0.03489326,-0.09308661,0.5376197,0.0096404515,0.2535725,-0.52882046,-0.105223894,-0.19668919,-0.27456373,0.5445026,-0.49466085,-0.44018903,-0.6720015,-0.26616964
-0.4163617,0.4531748,-0.43913013,1.0322803,1.1831542,0.5023384,-0.5484485,0.21335319,0.08825625,0.2889272,-0.17545235,0.46571913,0.65436685,-0.7700735,0.038955152,-0.5587268
-0.27894166,-0.0023587234,0.30550757,0.116534136,0.6435268,0.25619173,-0.10503099,-0.004146042,0.6551758,-1.05068,-0.47560814,0.47679433,0.4529066,0.3041282,-0.8320606,-0.41104996
0.3330144,-0.39541572,-0.35570866,0.99355227,0.5584329,0.8214894,-0.7250298,1.0728652,2.1329424,-1.5239804,0.7032203,0.042202856,1.9918399,0.7383108,-1.7426254,-0.14043278
-0.43830702,0.46171138,0.48688516,-1.2907083,0.8757288,-1.4953046,0.64507765,0.449379,-0.88361526,-0.18602985,-0.10839574,0.46169117,-0.5320561,-0.47263604,-0.062237103,0.6854964
-0.42062163,-0.4065182,0.5188719,-2.0533326,-0.3031677,-0.4932216,1.8419849,0.65305454,-1.2115171,1.5809776,-0.22210589,-0.54081017,-0.4244319,0.09356469,0.57470834,1.16012
-0.086203255,-0.15831077,-0.18090343,-0.50378126,0.13057351,-0.87403286,0.6050203,1.0820915,-0.99506015,0.947514,-0.18273462,-0.55109656,0.027528053,0.03525568,0.6268646,0.66394347
-0.20174918,0.013828801,-0.05493005,0.3337991,0.43554926,0.08121619,-0.018510632,-0.043523364,0.13780062,-0.23609498,-0.27683148,0.19269381,0.23740052,-0.0566208,-0.24323073,-0.33712998
-0.27069584,0.2099193,-0.24525796,1.0875454,0.8260998,0.44638222,-0.035471857,0.115509234,0.17137219,-0.35813275,-0.40871543,0.3017588,0.47765553,-0.28935272,-0.48245916,-0.5971418
-0.01573313,0.22163442,0.29769275,-0.43854597,0.34019756,-0.69889194,0.5532315,-0.16840647,-0.28519008,-0.31000268,0.079773165,0.3254535,-0.56106424,-0.44133732,-0.5970311,0.22376016
0.17633815,0.31600136,-0.2571479,0.5777671,0.37505576,0.25569654,0.41598275,-0.044814363,-0.43736473,0.80427915,0.03739575,0.08614725,-0.23936224,-0.77649283,-0.2511963,-0.34042642
-0.19405541,0.39046404,0.3620988,-0.71817553,0.34450445,-0.16780001,0.671023,-0.6376273,-0.33467054,-0.013858803,-0.17136534,0.39476153,-0.55694395,-0.3921931,-0.6586874,-0.122455716
-0.022990568,-0.122127704,0.20105036,-0.3677974,0.45000902,-0.18479578,-0.4060468,0.74751186,0.22806242,-0.2526342,0.18760541,0.031864386,0.6553403,0.70308757,0.22403228,0.1365008
-0.38118318,0.24528849,0.33460075,-1.2767521,0.2542937,-1.0328115,1.2199732,0.42671588,-0.950269,0.3438671,-0.27299288,-0.39478335,-0.33062154,0.030440133,0.11157097,0.48001045
0.05315016,0.45398116,0.11512828,-0.27003244,0.2605266,1.2541331,-0.42668024,-0.37987357,-0.0754791,0.6787349,-0.18945403,0.23436257,0.08929508,-0.13923219,0.013689992,-0.48083898
0.029222006,0.3067184,0.69255996,-1.5095636,0.3372082,-0.68663013,1.6440376,-0.828321,-0.29257694,-0.2521303,0.56995416,0.7371954,-1.6133146,-1.2625849,-1.8987347,0.79218495
-0.84908426,-0.22475578,0.4576253,-0.2857467,0.011120608,1.339324,-0.12865879,-1.2791055,1.5881848,-0.2670576,0.059790302,1.0844927,-0.8537487,-0.24280459,-1.5871115,-0.14490265
-0.035709675,0.2236427,-0.21946514,0.23058689,0.57125115,-0.038956396,-0.5376914,0.020578103,0.4292169,-0.09650283,0.18151194,0.53993297,0.14155065,-0.60266614,-0.25766093,-0.20504127
-0.008633861,0.36627248,-0.5094853,1.0056443,0.9523935,0.52800083,-0.35243168,0.3621214,-0.2837624,0.807758,0.07054688,-0.06919348,0.5832478,-0.5635857,0.34789988,-0.47396424
-0.034954723,-0.7546581,-0.14820531,-0.4789778,-0.249205,-0.8860079,0.87979066,1.0183576,-0.38095093,0.735919,0.19632868,-0.55918115,0.6288491,0.34142372,0.29556802,0.89257044
-0.41443458,0.26957816,-0.045796864,0.6414537,1.024808,0.4398054,-0.534908,0.25838596,0.17033511,-0.15725666,-0.3077513,0.33726606,0.5485323,-0.16717519,-0.018813726,-0.52462757
-0.18257257,0.3317113,-0.4650608,1.1313928,1.2332517,0.4768178,-0.41348672,0.5756286,-0.17155123,0.48222286,-0.028508127,-0.071905315,0.7282508,-0.3693297,0.36179,-0.51965314
-0.44075924,0.54960555,-0.24097036,0.43991333,1.3618466,0.37405726,-0.90987766,0.47860342,-0.11066591,0.44627115,-0.008323547,0.47756588,0.6616025,-0.6264202,0.5256126,-0.32162985
-0.014197571,-0.19085307,0.29525688,-0.5999356,-0.16725521,-0.42429575,1.427002,-0.09523372,-0.27222294,0.1340815,0.16495255,-0.5259462,-0.3478691,-0.0784166,-0.5624066,0.18950282
-0.25321525,-0.1855713,0.81092674,-2.127154,-0.048668418,-0.34506792,1.0155162,-0.09706688,-0.31733474,0.91394144,0.035216633,0.48481372,-0.25856373,-0.18020572,0.20387402,0.93527776
-1.0636588,-0.02332256,0.6694041,-0.8212534,0.26111567,1.3220794,0.16217089,-1.7506499,1.4158021,-0.25801906,0.11529568,1.5655737,-1.2015038,-0.6956665,-2.0348804,0.16376041
-0.99148655,0.4819833,0.094510324,0.27039215,1.2598451,-0.086933166,-0.2982564,-0.046246156,-0.44728014,-0.05080238,-0.7711707,0.63003886,0.22516683,-0.5040218,0.08080393,-0.35783246
-0.5092114,0.22579175,0.17079672,0.39428908,0.30940735,1.4944458,0.3227208,-0.49107498,0.3484312,-0.07577343,-0.2848878,0.06297051,-0.38063112,0.035293464,-0.9773128,-0.5136238
-0.13971637,0.039918467,-0.18153515,-0.31219092,0.66904557,-1.1453885,-0.15035532,1.1299148,-0.29289687,0.2889663,0.077521086,0.010293379,0.11813774,-0.21500462,0.63967615,0.5465188
0.041546598,0.256678,-0.39356795,1.6396824,0.6378982,1.3618108,-0.15091932,-0.18079355,0.73927236,0.4526799,0.548595,0.22620621,0.49680245,-0.8869718,-1.1443164,-0.5110119
0.026494581,-0.49740022,0.24006099,0.91890144,0.33044863,0.9854058,0.42635283,-0.26214018,1.0684432,-1.3341576,0.44591278,-0.18183716,0.25041795,0.38167125,-2.0724866,-0.3449845
0.040764693,0.053116716,0.49059904,-0.6928986,0.27693003,-0.5568553,0.3441563,-0.28310338,0.09952539,-0.18813622,0.25975722,0.4523655,-0.24539906,-0.35931087,-0.4584874,0.29125574
-1.0239595,-0.09631592,0.91772366,-2.3111246,0.4769999,2.422643,-0.20212969,-0.3559539,0.4193415,0.5816622,-1.0453663,-0.024276778,0.28419602,2.078865,-0.27763432,-0.3312261
0.040497713,0.16520274,0.39168605,-0.6967764,0.21901596,-0.53503764,0.9567267,-0.41729903,-0.2476306,-0.16223267,0.19794877,0.24961187,-0.69816816,-0.52753586,-0.81856436,0.21063006
0.27966133,-0.32888097,-0.10489066,0.14006531,-0.046973243,-0.25191176,-0.00047927635,0.22251523,0.3664757,-0.15576002,0.4245582,-0.14851308,0.41487378,-0.0401767,-0.35290426,0.06774149
-0.7233012,-0.81102484,0.15062813,-0.8834467,-0.20376758,-0.40289992,1.3691976,0.6265832,0.72543466,-0.5401315,0.25924876,-0.86168545,1.1254491,1.6826723,-0.5823719,0.60777575
-0.44078115,0.18198898,-0.090723746,0.43057683,0.6357134,0.17787802,-0.27320653,-0.105042264,0.3147446,-0.19151837,-0.30160597,0.55399555,0.22466475,-0.3060442,-0.23963715,-0.3708336
-0.044253834,0.27605402,0.13401487,0.3394114,0.95245844,1.4693757,-0.86788285,0.47968972,0.46042112,-0.39119315,-0.32196364,-0.032888286,0.7815772,0.6237956,-0.34455097,-0.6929468
-0.1204313,0.21902294,0.30656797,-0.5975577,0.10221978,0.44872543,0.18109472,-0.71018213,-0.034834564,0.3991672,-0.13971817,0.791423,-0.45286784,-0.4922541,-0.42682004,-0.014450297
0.05693435,0.38788965,0.059356924,-0.4110742,0.43380496,0.484294,-0.76167727,0.103607886,0.18931153,0.4322023,0.21382013,0.53994066,0.20853736,-0.398537,0.36338598,-0.13941658
-0.49476367,-0.24544317,-0.04985377,-0.67486805,0.0020947368,0.3338899,1.008474,0.49886927,-0.8906813,0.8820412,-0.76922244,-0.99949497,-0.24405697,0.8321086,0.21653573,-0.113595665
0.071295954,0.43144235,-0.11548929,0.3053356,0.36738387,0.73379976,-0.45832983,-0.1849707,0.20504098,0.3061354,0.052233435,0.37222525,0.28560725,-0.48049602,-0.09162883,-0.3594293
-0.058247115,0.30874342,-0.2102492,0.122670025,0.8249986,-0.032872386,-0.78992116,0.48842773,0.15656194,0.2629902,0.32029146,0.37582716,0.43408975,-0.48720402,0.41768584,-0.071827024
-0.08335836,0.21981238,-0.24666315,0.9745571,1.2255021,0.43335578,-0.69187355,0.75430095,0.1931202,-0.01961325,0.08142263,0.07235564,0.8795128,-0.16396049,0.16738033,-0.49946278
-0.4623768,0.37649968,0.3370403,-0.5393327,0.55727047,-0.23425564,-0.14008717,-0.18240236,-0.42246255,0.0037068755,-0.3563261,0.79402304,-0.010058634,-0.39268732,0.044376448,0.13816892
0.1338995,-0.2310483,-0.4528465,0.29599744,0.6643967,-0.089176215,-0.9041417,0.7025651,2.0384076,-1.0848488,0.6546007,0.74733275,0.9328791,-0.24129274,-1.3351107,-0.08576578
-0.07371309,0.18382679,-0.3051246,0.623382,0.48571166,0.25323385,-0.38507155,-0.024639215,0.4910883,-0.04727669,0.09979188,0.40689185,0.23023805,-0.5557015,-0.36361417,-0.31521332
-1.279387,-0.26001805,1.1467959,-2.7078958,0.6478855,-1.1562142,1.5311967,0.7524998,0.90310276,-1.4901662,-0.011065531,-0.53190595,1.2766838,2.2963939,-0.62675035,1.1662166
0.1697017,-0.50092536,-0.013691303,-0.12385777,0.24667437,-0.4166789,-0.06142013,0.66657764,0.87413025,-0.8720905,0.27182728,-0.1302081,0.95156986,0.67492664,-0.68513346,0.034561627
0.08531991,-0.32680607,-0.2496456,1.3338157,0.50108165,1.1859679,-0.5415798,0.36763936,1.7247479,-1.2341796,0.41829115,0.1158978,1.4603635,0.33444905,-1.7850105,-0.37735972
-0.46910888,-0.49418974,-0.13280715,-0.64068156,0.11509578,-0.6123941,0.86425114,1.1680901,-0.16971005,-0.1775658,-0.17619428,-0.86943203,0.583468,1.2147007,0.111479335,0.61412203
-0.067808345,0.21901031,0.42907155,-0.8720288,0.033317007,0.64109683,-0.47873265,-0.6045937,0.47166437,0.2896736,0.048355073,0.7699074,9.197232e-05,-0.2215412,-0.1709312,-0.0007743043
0.059271637,0.065776005,0.02667465,0.510153,0.4372706,0.43423444,0.080039315,-0.26320466,0.4876457,-0.60478044,0.14204986,0.29911813,-0.12667643,-0.27229628,-1.0184398,-0.29956603
0.12566482,0.091283195,0.24260268,-0.564367,-0.050852887,0.034057457,-0.18381563,-0.099311106,0.12071043,0.21937956,0.10233137,0.40927446,0.25034276,-0.06424935,0.15032212,0.13321282
-0.021393312,0.24685164,0.18233715,-0.38003632,0.043651737,-0.01746006,0.2919287,-0.2206318,-0.40496576,0.36117592,-0.30405986,0.2714803,-0.10679733,-0.18879263,0.0428032,-0.044975024
-0.6054173,0.6674772,0.75209475,-1.2264745,0.891408,-0.9736234,0.94126064,-0.7311079,-0.21543208,-0.84955156,0.08310217,0.7136104,-0.99048406,-0.641678,-1.3299832,0.3839364
-0.50484145,0.11255842,-0.002515883,-1.1616236,0.21992464,-1.4435735,1.3027827,1.2379003,-0.5816707,0.07503912,-0.20082618,-0.723985,-0.1172627,0.3838129,0.33127227,0.86432534
-0.013388078,0.20710589,0.12994413,-0.25113577,0.07936926,-0.17379548,0.5344607,-0.16181,-0.31224042,0.013605298,-0.13741006,-0.00038159976,-0.27097315,-0.124831736,-0.2979624,-0.14478923
0.12638618,0.18592636,0.27007422,-0.59553784,0.046024743,-0.7435856,1.4290944,-0.06761027,-0.6596867,-0.024384173,0.08467295,-0.16280514,-0.87963885,-0.5246294,-0.7678181,0.22840849
0.06465485,0.14790267,0.07433358,-0.33002758,0.077120855,-0.5716244,0.39906865,0.31396273,-0.48170093,0.20552282,-0.0931385,-0.06578674,-0.15437092,-0.20131531,0.09936665,0.21488473
-0.58763117,0.6536892,-0.18839519,0.52793515,0.64034575,1.101721,1.3395976,-0.25999376,-0.11773653,-0.97351927,-0.3173702,-0.42302006,-1.1333102,0.1555562,-1.9754415,-0.86560583
-0.21449502,0.038310852,0.33337116,-0.7195912,0.6527367,-1.4327816,0.60326546,0.49209073,0.098753445,-0.8769877,0.12132501,0.010519063,-0.019075867,0.026428184,-0.45311314,0.49217936
-0.77501017,-0.048322245,0.8707518,-2.6768823,0.12059786,1.0150092,-0.10482541,-0.5356632,0.5839768,1.0909997,-0.44956928,0.82019836,0.0270044,0.5784384,0.10265292,0.36318234
-0.43402007,0.21161862,0.100253135,-0.2548436,0.6238622,-0.47530675,-0.057097476,0.16560747,-0.5993758,0.34747094,-0.40781048,0.20034245,0.08559175,-0.22431797,0.36237192,0.040876627
-0.16986804,-0.4074817,0.16594383,-0.81406593,0.03210007,-1.2794049,1.0492634,0.92194206,0.26345214,-0.33941123,0.25861776,-0.31955552,0.26733646,0.29856333,-0.10419902,0.9582081
0.15955085,0.18528162,-0.4897295,0.8858407,0.63231367,0.21368662,-0.3996868,0.33634207,0.14843515,0.37878177,0.24898317,-0.01910078,0.54419136,-0.52203447,0.08304727,-0.38709915
0.2079494,-0.49993974,0.16292594,-0.010800331,-0.29363167,0.60602385,-0.09184973,-0.38951743,1.1594536,0.22626857,0.9514738,0.06547492,0.3665149,-0.13843006,-1.0865595,0.15073831
-0.26287344,-0.79817516,0.102188565,-0.31836092,-0.1952492,0.21271074,0.768485,0.24113442,-0.05047511,0.14150791,0.017307498,-0.7682947,0.5993634,1.0617528,-0.32040304,0.08771304
-0.34310547,0.4149091,0.03203013,-0.19250058,0.4004903,-0.27952528,0.34028667,-0.12268967,-0.5595636,0.06650794,-0.41555223,0.20076749,-0.3451006,-0.30767697,-0.1868482,-0.16348551
-0.58095163,-0.3588079,0.18294975,-0.6616638,0.42819786,-0.615255,0.6677166,1.0712804,0.04285054,-0.614642,-0.40587777,-0.530827,0.75915825,1.4268105,0.16627465,0.43117645
-0.12753439,0.22300002,-0.09167871,0.22009718,0.39530927,0.1428673,0.1339185,-0.1811759,0.013694809,-0.038215533,-0.0907583,0.33082625,-0.2117675,-0.3406657,-0.43506515,-0.2504867
-0.0113008255,-0.9279411,-0.31541964,-0.5496169,-0.1716921,-1.1104443,0.40324652,1.576517,0.36719275,0.30844674,0.68632096,-0.26088563,1.0834299,0.5540751,0.24715129,1.2402601
-0.3051597,0.20310402,0.03347564,-0.43484658,0.17086478,-0.1032185,0.40641785,0.3257396,-0.6066642,0.30646572,-0.50752926,-0.29477477,-0.109460145,0.374583,0.2722331,0.01885778
-0.38821715,0.15978187,0.14606494,-0.04212324,0.53864896,-0.082033925,-0.34704608,-0.030403154,0.118440494,-0.19862685,-0.25043884,0.46326897,0.1855793,-0.16194104,0.022414953,-0.19497368
0.16077533,-0.40410554,-0.17827071,-0.105943196,-0.12459226,-0.8019825,0.4038261,0.80865395,-0.07856804,0.00074630015,0.2020027,-0.446722,0.46632367,0.24838534,-0.0014384307,0.55283153
-0.3431173,0.35305023,0.584038,-0.72140497,0.6144179,-0.5744378,0.14967257,-0.4566597,0.16153169,-0.70077354,0.15519625,0.85760117,-0.4006077,-0.4654009,-0.89091927,0.32848912
0.09801557,0.023072278,-0.05106227,0.50736475,0.592111,0.2698447,-0.003397682,-0.097011186,0.44708413,-0.70740086,0.012479396,0.16149388,0.19004819,-0.15016632,-0.9548828,-0.47310057
-0.08161604,0.12580827,0.0073170788,1.052756,0.49838695,1.1812806,-0.1099609,-0.13591738,0.6364283,-0.32902175,-0.03761434,0.24831744,0.34619647,-0.18246491,-0.98547417,-0.53281206
-0.2263314,0.171847,-0.13328509,0.47011423,0.7168645,0.14523749,-0.1965062,0.21959248,-0.25694227,0.34045658,-0.16693024,-0.03956685,0.32517803,-0.1564487,0.3286437,-0.26327544
-0.5045385,0.70449895,-0.30608875,0.6051259,0.87565863,0.564326,0.17470464,-0.56008536,0.037223745,0.12870903,-0.13713215,0.97256917,-0.6388073,-1.1113535,-1.0771551,-0.33623716
0.021129867,0.08309871,-0.016507804,-0.38366383,0.051469702,-0.687919,0.39428452,0.59640086,-0.6049811,0.4916325,-0.13043612,-0.14558922,-0.13557306,-0.19957967,0.35499,0.38667515
0.24027418,-0.37572652,0.17057402,0.6226319,0.22325006,0.37963766,0.47571898,-0.395496,0.54525167,-0.5211633,0.62143826,0.0035557575,-0.14423895,-0.23478724,-1.4335891,-0.13179067
0.27520394,-0.46658444,-0.4555018,0.2901937,0.012572006,-0.61019033,-0.07339146,0.8059405,0.2567217,0.16588475,0.52319753,-0.29700515,0.81324494,0.04070976,0.0003984884,0.38932654
-0.3372983,-0.3002418,0.5285379,-0.6082502,0.6635512,-0.9207483,0.9378794,-0.26748338,1.0438395,-1.6317056,0.5108234,-0.17280911,0.18228906,0.5074063,-1.7198492,0.15748225
-0.12550987,0.29819348,0.033940006,-0.20194231,0.24750847,-0.09456832,0.3864393,-0.28519458,-0.2525133,-0.030301543,-0.19409445,0.22098623,-0.41077504,-0.23890492,-0.378449,-0.23384222
-0.25202426,0.3082346,0.059279755,0.2547332,0.6404597,0.33851376,-0.43143016,-0.0025099856,0.02615834,-0.009456339,-0.22410862,0.33091277,0.36653015,-0.19028851,0.0912658,-0.35920855
-0.18188769,-1.1304765,-0.21144634,-0.24514447,-0.32959262,-0.706787,0.8562685,1.0229973,0.6509641,-0.31649417,0.6773615,-0.73463684,1.451006,1.2012541,-0.5023719,0.73592156
0.03214486,-0.080262735,0.22349697,-0.19134164,-0.070391834,0.020853173,0.22785819,-0.21786077,0.02539709,0.11681713,0.008180706,0.023237683,0.045862526,0.010123768,-0.07313414,-0.015033992
-0.27791983,-0.38797596,1.0022782,-2.375401,0.21730715,-1.3264798,1.0288395,0.06620464,0.9836317,-0.19632082,1.158667,0.8468065,-0.33818838,-0.40342295,-0.9968004,1.6810731
-0.6951307,-1.1196539,-0.28669375,-1.2109356,-0.293412,-1.6179926,1.7538824,2.075463,-0.22105111,0.25469133,0.38189897,-1.3241667,0.85752225,1.3331488,0.2137754,1.7556893
-0.48565787,0.39251342,0.1926774,-0.56883764,0.22569868,-0.037928414,0.6177617,-0.2349469,-0.41703886,0.051814906,-0.5891701,-0.027825627,-0.17955421,0.28650758,-0.104514316,-0.24895507
0.2682798,-0.0861833,-0.40297702,0.7998872,0.347163,0.7724237,-0.109429315,0.09170374,0.29976085,0.59119415,0.38185513,-0.29815644,0.58813214,-0.16815847,-0.55522203,-0.5069965
0.09993447,-0.52153033,0.51359177,-0.5578218,-0.14273141,-0.2854833,0.8863915,-0.5515241,0.9748597,-0.57795763,1.1234047,0.22857662,-0.46141338,-0.3210917,-1.5832052,0.66711766
0.13093531,0.11805192,-0.11602261,-0.16074917,0.20462212,-0.075990155,-0.44945943,0.31307608,0.25290546,0.2581887,0.30288535,0.2431782,0.28455016,-0.216342,0.23722048,0.076566756
-0.65816593,0.26617512,0.24884368,-0.00782236,0.6963176,0.08906074,-0.30878526,-0.26209623,0.18468487,-0.44053277,-0.47915366,0.8233018,0.118885174,-0.18849295,-0.19303228,-0.23026061
