feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7
0.4358905,-0.16509287,0.092186034,0.114705056,-0.3307608,-0.11239209,-0.19566801,0.21791507
0.16545303,-0.28875417,-0.39829364,0.16327973,0.14145751,0.04074159,0.20843606,0.12534633
0.10990562,0.07577433,-0.6619368,0.35161403,0.42106256,0.043649934,-0.092386134,0.40380073
-0.16095126,0.46306574,1.0912447,-0.2178359,0.96449697,-1.044094,-0.25343573,-1.6692483
1.8925893,0.5039533,0.02887907,0.2411351,-0.48339283,-0.33246928,-0.18573186,-0.20049804
0.6642992,0.17022909,-0.18426147,-0.14048271,-0.01518042,-0.2124372,0.07685693,0.038130336
-0.6293619,0.20737658,1.4357171,0.6720338,0.7999147,0.22132146,-0.20749328,0.09238931
0.30228308,0.13655023,-0.13750727,0.08662464,-0.13970761,-0.2458409,-0.59389955,0.07170929
0.43651953,-0.029850809,-0.08706807,0.08251183,0.1882258,0.007347599,0.36596712,-0.031711522
-1.4771876,-0.7526767,0.3246416,-0.44783798,1.0285872,-1.3927937,-0.45032847,0.5867847
0.34396973,-0.0072272937,-0.27151576,0.2666897,0.36911052,-0.30221915,-0.18805692,-0.69186515
0.18955599,0.3034723,-0.16975583,-0.17540845,0.3373721,-0.20638348,-0.15026663,0.59543914
-0.75032777,-0.39620903,1.2272537,-0.40956166,1.0003939,-0.7122199,0.19162494,0.48590422
0.34969488,0.25474247,-0.73288333,0.08778752,0.45782855,-0.42951542,-0.56970066,-0.7417276
0.47251812,-0.22453602,-0.23503225,-0.47576976,-0.1386452,-0.61762077,-0.16593671,0.09371466
0.41732484,0.21490446,-0.18841006,-0.1370226,0.00986858,-0.23079763,-0.2300359,-0.10607952
-0.08630595,0.014938339,0.37976027,0.027524533,0.3588033,-0.24731995,-0.31983215,-0.57121617
1.2525511,0.4208426,-0.5899951,0.17113732,-0.14869386,0.05817389,0.38362536,0.27217355
0.42526522,0.18889488,-0.016000334,0.31546202,-0.21745802,0.0007611706,-0.7235404,-0.18630981
0.94947225,0.029061317,-0.9245876,0.115253806,1.3452892,-0.5184421,0.54600114,-0.7024589
-0.91468304,-0.03170579,-0.8039326,1.1740886,1.6571009,-0.079488106,-0.370752,1.2122495
0.88580096,-0.5207059,0.15290304,-0.77848744,-0.51957405,-0.82927614,-0.054325633,0.47835046
-0.23169693,-0.48371434,-0.30484104,0.03991152,0.1738564,-0.238996,0.16932082,0.20558298
0.2339851,0.1399121,-0.39063933,0.42097008,0.29607785,0.1728303,-0.07493923,0.02846685
0.5840415,0.049942974,-0.7190048,0.48986492,-0.074168004,0.29980466,0.15991864,-0.015590324
0.55725867,0.69574076,0.51246834,0.75818247,0.927264,0.88303465,0.4297548,0.009799563
-0.26070556,0.07678297,-0.052058548,0.08226824,0.29256442,-0.11788528,-0.47858495,0.25342226
0.42297745,-0.21508506,-0.49066487,1.2109231,0.2679388,0.060501028,-0.7025936,-1.0069584
0.5375517,0.52908397,0.033183042,0.21763621,0.11993386,-0.06446085,-0.31278396,-0.43177325
-0.4626061,-0.055199523,-0.1516291,-0.024157906,1.0012604,-0.3549414,0.1776488,0.77455753
0.51670676,0.6470212,0.7148066,0.9649997,-0.27597022,0.63049644,-0.97335154,-0.015653139
0.5105364,-0.44313198,-0.61222285,-0.28342208,-0.14300232,-0.6950596,-0.03202482,-0.11396036
0.43338624,0.13997424,0.35248235,0.24773715,0.026568905,0.25211364,-0.0016559447,0.09108328
-0.73737824,-0.36269802,0.29184848,-0.251342,0.7426772,-0.9854551,-0.0952271,-0.7001883
0.8079516,-0.013628761,-1.2560878,-0.11668061,-0.22458608,-0.38491735,-0.09106854,0.13465725
1.0306262,0.07838995,0.29526168,-0.07391217,-0.3464046,-0.31087828,-0.057803847,0.22987911
-0.7795247,-0.20332491,0.90996635,0.14154176,0.7480599,-0.33352235,-0.42063853,0.33242166
0.010104271,0.12237527,-0.38326037,-0.010776175,0.7112354,-0.3451012,-0.36201572,-0.14661177
-0.7436207,-0.7200023,0.2549014,0.5675333,0.1832676,-0.6761598,-0.9724414,-0.17595468
-0.44064435,0.59058976,0.73212737,-0.9980729,0.86513865,-1.1320908,-2.5093732,-1.0072033
0.17500567,0.96511185,0.43332294,0.90123355,0.8276225,0.7334339,-0.10350775,0.17207569
1.5098822,-0.88983476,0.17266735,-0.17313622,-0.7742009,-0.6524777,0.2879137,0.30813932
-1.215691,-1.8168977,-0.4432359,1.5458469,-0.50382465,-0.72082967,-0.6375854,-0.8095959
-1.3061962,-0.6920832,-1.1140308,0.34593955,0.7245448,-0.92903495,-0.39853698,0.54305005
-0.51285464,-0.662073,-0.00069607986,0.74980307,-0.12204714,-0.07285254,-0.18815449,-0.13688129
0.5808742,-0.070793726,-0.49825725,-0.23667857,-0.24310543,-0.3693749,-0.3028144,0.27884936
0.09532106,-0.37589037,-0.4785252,-0.39748642,0.16860902,-0.8769011,-0.117443524,-0.23261026
0.75783616,0.22335175,-0.84116334,1.0401838,-0.3507777,0.5134579,-0.20613205,-0.23732044
0.78414494,0.27265337,-0.65208143,0.744498,-0.07231031,0.449692,0.13259086,-0.056697786
1.1374284,-0.056608792,-0.820087,-0.114006296,-0.36614224,-0.31870797,0.15851748,0.38821518
0.19745433,0.11993535,0.33390102,0.23255365,-0.12141437,0.09332638,-0.21936654,0.13905124
-0.19352527,-0.3578701,0.18992437,0.0047713537,-0.038074218,-0.2554672,-0.14730789,0.2806018
0.12485196,-0.02535537,0.22485405,-0.32611609,-0.07318533,-0.46082485,-0.4316048,-0.16122413
0.5322669,0.02380981,3.5757701,-0.032777745,0.19359994,-1.1556224,0.3827646,-0.21548592
0.7067085,-0.5496179,-0.12956277,-0.0030124632,-0.5292504,-0.29814368,-0.050329432,0.23817518
1.3494787,0.8238674,-0.8119032,1.125978,-0.302758,0.5568615,-0.110160045,-0.24292031
0.91166097,-0.33138525,-0.024242697,-0.45802695,-0.07931576,-0.80655295,0.28663778,-0.3629509
1.4455471,0.16576006,1.0069382,-0.55164117,-0.61160684,-0.7550501,-0.08479308,0.26344082
-0.63384515,-0.83364195,-0.50113773,-0.13293551,-0.03695725,-0.81763214,-0.010498301,0.7459128
1.3242538,0.03845283,-0.7398619,0.48535767,-0.12309991,0.19917688,0.5205248,-0.22787175
-0.13187754,0.040644344,0.4788571,-1.2533416,1.0686643,-1.0169041,-0.68170625,0.68608546
-0.51473814,-0.25221765,0.7836314,0.4507849,0.39997372,-0.27182359,-0.3672431,-0.33957034
0.38953933,-0.1490867,0.46186575,-0.3874334,-0.31509247,-0.6261352,-0.5771188,-0.1730062
0.5522737,0.05545575,0.28689122,0.47545043,0.14108206,0.34317458,0.28639877,-0.13250494
0.5454676,-0.047143858,-0.6681153,-0.29100588,-0.21292362,-0.5133051,-0.4184467,0.014513322
-0.7634449,-0.16442724,-0.29355064,-0.581917,1.2371923,-1.0969142,-0.20226765,0.7755429
-0.18974183,-0.7668534,-0.033392347,0.4762881,-0.61248434,-0.33295578,-0.7674336,-0.20384842
-0.6159983,0.010125701,-0.22475794,0.2857486,0.77559143,-0.19653678,0.041335963,1.140545
-3.336871,-1.535167,1.2542366,0.7060916,1.8244454,-2.2706094,-1.1554247,-0.6448847
0.51880974,0.6094245,-0.56193405,0.6373823,0.513309,0.49777886,0.083170004,0.2703429
0.93906707,0.1674826,0.3685752,0.30163673,-0.03110704,0.22410496,0.4351325,0.04497367
0.5817789,-0.14126499,-0.94604737,0.22635034,0.0037865383,0.071853004,0.2536213,0.19314578
0.45072928,0.13402803,0.24016356,-0.026706671,-0.15551044,-0.024085235,-0.077364765,0.27811295
0.7222164,-0.3208619,0.17985624,0.14983691,-0.5822383,-0.28806722,-0.52979386,-0.09655338
-0.688574,-0.83157885,-0.70376796,0.61406535,0.13783656,-0.23207578,0.0005607111,0.4582068
0.3044199,-0.5640679,-0.8834463,-0.31563696,-0.08718347,-0.7957805,-0.009260648,0.052863054
-0.019950403,-0.21689361,-0.53614736,0.48450938,1.1424847,-0.1045841,0.21595144,0.017354416
0.7987549,-0.15479939,0.26243845,0.050429437,0.75886464,-1.1089593,0.86984533,-1.4237202
-0.14563017,-0.018300045,0.22223145,-0.5080793,0.616043,-0.56574094,-0.56545544,0.24489385
1.3818581,0.44203672,-1.9916893,0.77001554,-0.17834993,0.5508838,0.32419255,0.3441054
0.31116384,0.34926963,-0.049283773,0.10474292,0.23990445,-0.0659819,-0.08847698,-0.29783672
1.1404643,-0.03602269,-1.155525,-0.0859112,-0.44023725,-0.30364287,-0.0966238,0.23897427
0.015175851,0.31859517,0.6753452,-0.7600933,1.2910649,-1.7883658,1.0512109,-1.6772714
-1.7911588,-0.6545484,0.42031917,1.9164789,2.84985,-1.3997952,-1.8227357,-2.431139
0.25662208,0.021995546,0.30659863,-0.02142216,-0.15923168,-0.053822633,-0.2814842,0.027586034
0.41794702,0.0021512478,-0.029356426,-0.71281767,0.22956489,-0.5971117,-0.11465786,0.8123697
-1.180394,0.43901706,0.78012854,-0.9877498,1.5718073,-2.5353794,0.6201127,-2.720047
0.16355987,0.035777498,0.73226815,-0.0041528214,0.22436158,0.12931679,0.0030280864,0.22096609
0.47725663,0.55224544,1.3065528,0.57311124,0.062376387,0.4662766,-0.49655318,0.12026321
-0.5557438,0.9292811,2.9730072,-2.2385309,1.9654163,-2.47262,-2.8810258,-0.31847963
0.26919785,0.48761445,0.028386625,0.30501544,0.20993614,0.1518439,-0.09830827,-0.058715858
0.48725858,-0.19901817,-0.47620276,0.16013654,-0.08043094,0.02972545,0.30015022,0.09235831
-0.94904375,-0.13309343,-0.017706571,0.20141421,1.2161043,-0.5150972,-0.5367,0.15605134
0.37052518,0.06320917,0.3690714,-0.26944023,0.1580064,-0.47659427,-0.013503888,-0.59135693
0.29514652,-0.009747914,-0.08668969,-0.14143851,-0.11614211,-0.22474876,-0.17366435,0.18005365
-0.046822116,-0.10836484,-0.016942598,0.11382826,0.11221847,0.02318222,0.017077042,0.28990495
-0.59002435,-0.06616991,-0.57590103,-0.25165594,0.66548467,-0.6892612,-0.35589337,0.39383763
1.3473272,-0.5422763,-0.49413648,0.52183396,-0.4855903,-0.006131764,0.4968263,0.03537377
0.5725392,-0.09959031,-0.15172431,-0.034285814,-0.21504311,-0.12628192,-0.061883762,0.07068751
0.52440923,0.13114013,0.20766178,0.026008936,0.05636045,-0.019953795,0.37292156,0.0946345
0.7731467,0.10634925,-0.21664351,-0.013046583,-0.010633051,-0.0401361,0.35582072,0.12794168
0.9783269,0.5029311,0.6237461,0.47656575,-0.21551858,0.014864457,-0.07160788,-0.20635624
-0.12725684,0.0101721,-0.14084661,-0.024892814,0.3322285,-0.12072455,-0.16370898,0.316938
0.6392246,0.285194,0.11144181,0.58026403,0.023475107,0.3442225,-0.20359024,-0.35609993
-1.0677369,-0.70579326,-0.005341096,0.36406207,0.16758527,-0.5774465,-0.49890825,0.542729
0.4822682,-0.3662901,-0.8630275,0.17388092,-0.027058639,-0.042297836,0.31858933,0.20766151
0.2930819,0.051161423,-0.033917278,0.5005588,0.8834567,0.2624578,0.11156378,-0.05533836
0.38241675,-0.11558279,-1.0911802,0.122361265,0.061284266,-0.041007992,0.056186073,0.38949463
-0.22263512,0.6705583,1.8328702,-2.3371246,2.8535087,-1.8865167,0.08716225,0.5188759
-0.2541413,-0.5010854,0.20290984,-0.5735448,0.4699773,-0.79647446,0.28122023,0.19528797
0.8717432,0.29486856,0.45238292,-0.113853976,0.0732054,-0.2880233,0.33895162,-0.32280958
-2.0543263,-0.83930075,0.5616385,0.42328054,1.6682752,-0.86470777,0.3352505,0.1073974
0.20583834,-0.019431058,0.23223916,0.2777471,0.11448097,0.24130376,0.043361552,-0.0021030295
0.69000137,0.32388866,0.5418324,0.019694524,-0.176596,-0.25716934,-0.34938157,-0.082754284
0.21592441,-0.3086607,-0.32280466,0.24396949,-0.2660941,-0.012517887,-0.128572,0.10157395
0.1577781,-0.10373386,0.660262,0.50898015,0.5515001,0.18580596,0.36960605,-0.4874364
0.15671095,0.21660344,0.12176163,0.07104828,0.43135977,-0.05687229,-0.022794144,-0.12066124
-0.7649676,-0.22112602,0.46243837,0.575794,0.842708,-0.053328317,-0.12904882,0.10157681
-0.80097246,-0.27134353,0.3525947,0.8685283,0.54390395,0.06656847,-0.19104645,0.15711899
0.930454,0.33209348,-0.7361765,0.7945363,-0.35038847,0.3937479,-0.20556258,-0.13800643
0.5086053,0.36677033,-0.032339603,0.08387407,0.100589186,0.17422616,0.14933383,0.42373425
-1.9433703,-2.2625816,-1.2251514,2.1042097,-0.520975,-0.7328901,-0.77176005,0.6479386
0.8670712,-0.13759609,0.62387913,0.8940541,-0.07978859,0.37968826,0.05555073,-0.7801738
-1.092535,-0.88977575,0.1262807,0.21871448,0.7934692,-0.5840256,0.45915288,0.5155213
-0.9759701,-0.6634548,0.19058467,0.0021624288,0.5237658,-0.63717157,0.06086118,0.38498652
0.32246616,0.0005312456,-0.46740526,-0.5499803,0.23855041,-0.5092899,0.024969092,0.61773366
-1.6981552,-1.454963,0.26559627,0.62272817,0.46112296,-1.1566137,-0.30824783,0.027774358
0.7838354,-0.8049352,-0.28769505,-0.47946015,-0.40534958,-0.72494423,0.32645467,0.37058756
-0.3797715,-0.70717144,0.363755,-0.60401195,0.11165096,-0.70462704,0.087474234,0.6567015
0.54252994,0.42650795,1.3117282,0.5884729,1.4667202,-0.938681,0.48434734,-2.2633057
