feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11
0.71459913,-0.47912586,-0.78750837,-0.5711051,0.43788084,-0.3774312,0.11539498,0.5792528,-0.37620062,0.34186956,-0.29350728,-1.2439364
0.80816984,-1.0785323,-1.1925029,-0.79803807,0.026770573,0.73605585,-1.1059242,1.8809638,-0.44295827,0.08656939,0.7852731,-0.9692698
0.89327246,-1.5731552,-1.0375671,0.116978206,0.046531066,0.14690748,0.24046093,0.7896069,0.4877346,0.14013734,-0.28423473,-0.06835436
-0.25155455,-0.038970854,-0.1552792,0.027636312,-0.26880082,-0.19132051,0.15485977,-0.53319645,0.03876107,-0.25636646,-0.4694794,0.22378337
-0.6471029,0.24455988,-0.05480054,-0.2846787,-0.3635018,-0.401083,0.31047013,-1.0425996,-0.03341795,-0.4650778,-0.961784,0.25361398
0.2425249,-0.13956514,-0.60037285,-0.42929816,0.18161622,-0.29911333,-0.07128366,0.027984714,-0.47579938,0.36051095,-0.39152002,-0.5528257
-0.03284864,-0.17827845,-0.19971704,-0.7421011,-0.3290444,-0.28023714,0.098641895,-0.055407908,-0.44563124,-0.42560804,-0.41536218,0.19230516
-0.12480134,0.12983127,-0.37882322,-0.9410986,0.14744285,-0.3128035,-0.20142233,0.20621495,-0.39562896,-0.124939315,-0.29526252,-0.7917929
-0.18597084,-0.32331342,-0.09135303,0.9269438,0.009110665,0.26683292,0.1072404,-0.19207534,0.8314081,0.14014502,-0.09184795,0.050333332
0.17573178,-0.78174424,-1.3851647,-0.29634824,0.20612483,0.44932953,-0.3608554,0.9430766,-0.0909625,0.104113765,-0.15090926,-1.0495658
-0.36563933,-0.070638806,0.61288196,-0.7408695,-0.5909476,0.0709225,0.34966636,0.3586916,0.43820748,-0.67155915,0.26500884,0.22004661
0.67322415,0.8813643,-0.7618321,-2.2910078,0.6940912,-0.58543247,-0.7229844,0.65687543,-1.1703064,0.8609219,-0.49372867,-1.6631532
-0.42547074,1.685668,1.1219617,-1.6185479,-0.19615689,-0.3397582,-0.51139903,-0.22586644,-0.29565343,0.4900249,0.17193614,-0.43388087
0.4488428,0.19744785,0.18091248,0.070334524,0.17032176,-0.55506516,0.31988612,-0.4260817,-0.33451933,-0.110954665,-0.09484281,-0.1730406
0.27396694,-0.5246531,0.20115958,-0.20428227,-0.56619626,-0.4344134,0.7941166,-0.13828331,0.50355625,-0.7911151,-0.29617807,0.48170993
0.7329202,-1.6918882,-0.6993311,0.28636044,-0.09809564,0.26037228,-0.03318485,0.94619155,0.27503344,0.741615,0.20164545,0.19065455
-0.19898495,0.09268747,0.21224996,-0.04043166,-0.2954598,-0.31079707,0.41021746,-0.75407904,0.6303238,-0.7737573,-0.35653648,0.039647423
0.20792015,-0.432632,0.07504195,0.0165798,-0.49100688,-0.42411,0.8158969,-0.48589015,0.6946894,-0.99228996,-0.479909,0.48379433
0.32013112,-0.022136508,0.40452424,-0.37086505,-0.33898515,-0.5034014,0.8730134,-0.12855873,0.90965015,-1.2845443,-0.18022414,-0.14788249
0.06533749,-0.57603836,-1.317604,-0.47137225,-0.1912455,0.58185446,-0.89058256,0.4101801,-0.6791254,0.75428593,0.027876971,-0.24837457
0.448781,-0.2192566,-0.171039,-0.6426094,0.43523094,0.26230413,-1.0151124,1.696984,-0.3743397,0.0318352,0.9855514,-1.3032044
-0.44264406,2.2314563,1.0290477,-2.1839235,0.1705248,-0.57759035,-0.6267229,0.14042053,-0.31383047,0.23921664,0.03221296,-1.249983
0.025692765,0.29964352,-0.12533735,-0.6291516,0.25704506,-0.58642083,0.7329652,-0.32066238,0.3357934,-1.4171153,-0.74422467,-0.78533024
-0.8642849,0.6085263,0.3207078,-1.3518779,-0.8173046,0.03726672,0.01507405,-0.44610262,-0.22390744,-0.24513929,-0.52579534,0.5009697
0.8521886,-0.8403042,-0.5912035,0.43904328,0.47403282,-0.3656089,0.66163135,0.116318844,0.10786249,0.066092655,-0.454069,-0.2539937
-0.34114513,0.48169708,0.9042128,-1.0476645,-1.0754911,-0.38852066,0.34231147,-0.65358955,-0.14421758,0.14284097,-0.27838182,0.91161627
-1.3374288,1.205361,-0.28441957,-0.43185207,-0.6406959,0.6480613,-0.1658012,-1.1923681,-0.3881744,1.0162966,-0.9722745,0.9208564
0.1859609,-0.12969734,-0.0875576,-0.24931124,0.24767081,-0.263865,-0.15548089,0.24714956,-0.28994155,0.4018372,0.077949636,-0.53492486
-2.6846154,0.43836993,0.3832882,-0.20950934,-0.5001192,1.9686115,-1.3370491,0.6908195,1.1299208,-0.8446935,0.9050889,-0.24472414
0.27626207,-0.14577551,-0.7768372,-0.83046514,0.09770922,-0.16981469,-0.47511896,0.24119818,-0.62891716,0.34774637,-0.20149462,-0.6229444
0.3206216,-0.10497635,-0.0061539426,0.08406788,-0.13729054,-0.23961456,0.112657435,-0.048674803,-0.29238388,0.641621,0.00065347133,0.4100334
-1.1305522,-0.8937096,-1.4057997,0.9031832,-0.35930672,1.5619982,-0.7067063,1.0449156,0.08117803,1.5128278,-0.026064664,-0.07055179
-0.18759519,0.19090888,0.19332162,-0.2486761,-0.08065157,-0.3813696,0.24460275,-0.5320429,0.055482868,-0.38114303,-0.28302434,-0.11558915
-0.8421636,-0.16572575,0.6241008,0.2988783,-0.9028641,0.101317845,0.13350661,-0.98085815,1.194105,-0.31789684,-0.10299861,0.58530617
-0.0216063,0.36107922,0.05299785,-0.8849312,0.030532371,-0.17015828,-0.0986639,0.31897613,-0.26493302,-0.40931684,-0.059143156,-0.4288437
0.34433252,0.06405922,0.8116425,-0.23064803,-0.10365744,-0.21191064,0.14933647,0.4367022,0.49617097,-0.52720374,0.5345613,-0.1417362
-0.10742439,-0.9959953,-0.9874882,-0.02339867,-0.17240776,0.91893625,-0.5820809,1.0469055,0.48438415,-0.49425653,0.050215684,0.005688892
-0.013679608,-0.020826463,0.56998235,-0.3912319,-0.53538513,-0.37022185,0.25043073,-0.11143078,0.1615067,-0.30894268,0.12708966,0.24025701
0.5475827,-0.091888994,0.2950308,0.13941231,-0.078457505,-0.4421421,0.48782954,-0.15947601,0.45723298,-0.57332915,-0.0028186461,0.03974276
-0.00021699499,-0.20058973,0.23814428,0.37815413,-0.41614017,-0.39131686,0.64319235,-0.9565881,0.8038394,-0.73679435,-0.44693327,0.50405943
0.14222224,0.26630652,0.11569847,-0.37700024,0.291681,-0.41795275,0.25654715,0.024714032,0.060198307,-0.67980367,-0.13909653,-0.64924896
0.26154548,0.9309037,0.6234569,0.8892642,0.49671635,-0.73566,0.23343256,-1.170119,-0.40881795,1.0063273,-0.25851783,0.24050306
0.063261814,0.2701273,0.27186945,-0.1810654,-0.17378695,-0.48655626,0.30923796,-0.57243174,-0.26266176,-0.047530565,-0.27276736,0.21052502
-1.5207243,-0.26040626,-1.9719139,0.718753,0.16626939,2.0502448,-1.199385,1.9917674,0.13425551,1.0256227,0.23750739,-1.4624279
-0.4505455,0.21328518,-0.6587213,1.2242148,0.10205671,0.265355,0.29199526,-0.79018354,-0.050964296,1.238702,-0.7486733,0.40550366
-1.1038266,1.1356794,0.6633144,0.46441418,-0.8080016,0.25111058,0.05923324,-1.7478663,0.27388012,1.1294162,-0.68681777,1.289282
-0.16688187,-1.2375915,-1.6299345,0.7031333,-0.12667927,0.8861241,-0.34656972,0.60011846,0.31067508,0.8279563,-0.45756546,0.020534351
-0.030927965,0.272975,0.7054408,-0.29000285,0.015147831,-0.04284159,-0.24727422,0.23706448,0.094202265,-0.067208365,0.45480236,-0.118573055
-0.48010296,0.5658377,0.025206264,-0.415234,-0.29129252,-0.080764204,0.10028736,-0.65309906,-0.23049372,0.20220542,-0.54098636,0.24631144
0.27293614,-0.08928332,0.25649047,-0.025062408,-0.017547872,-0.13608328,-0.040102195,0.27076688,0.015982622,-0.068580285,0.20425929,0.033926547
-0.010603158,-0.17318547,-0.25458774,-0.24982597,0.012259657,-0.0058717355,-0.13853782,0.14108951,-0.16009052,-0.29245576,-0.064368494,-0.06777185
0.27289945,0.4917175,-0.8801349,-1.4345763,0.35056058,-0.36867642,-0.28819814,0.42135203,-0.7536108,0.636049,-0.5800394,-1.3620093
0.57334435,-1.4058509,-2.034834,0.043796558,0.04836637,0.6585384,-0.4364317,0.85210264,-0.0077140722,0.56377786,-0.2734933,-0.88234967
-0.14984271,-0.18172663,-0.4851412,-0.28849372,-0.0216851,0.06461595,-0.3196913,0.04233113,-0.22735845,-0.10450135,-0.22058703,-0.069056176
0.28865254,-0.45167816,-1.3952049,-1.0880507,0.034827292,-0.050500758,-0.4289081,0.32458535,-0.73106885,0.34017414,-0.5230218,-0.70787597
0.30472612,-0.58212006,-0.65704936,0.070167646,0.247309,-0.09898159,0.029562458,0.030366298,-0.16220973,0.088700704,-0.3273823,-0.27931887
-1.4455597,0.89202106,-1.3680497,-1.9427198,-0.5092701,0.23284172,-0.19346629,-0.5527187,-0.73701864,-0.45352486,-2.0101564,0.08590806
-0.04661598,-0.49214664,-1.2209736,0.28645983,0.47316244,-0.08330307,0.4521233,0.07656175,-0.33716458,0.975489,-0.8597219,-0.8929609
-0.4671065,0.32393616,0.64088327,-0.3746428,0.32505292,0.7095863,-1.088053,1.9467347,0.49162441,-0.82351846,1.4940547,-1.3938407
0.2157838,-0.30865017,-0.3687629,-0.14155357,0.14751755,-0.22155312,0.4218322,0.053283058,0.17148888,-0.6225131,-0.38303867,-0.17074804
0.47840226,-0.9137385,-0.9095049,0.23442699,0.30173188,0.31081247,-0.2550364,0.792126,-0.2736341,0.86786073,0.24157311,-0.8320439
0.19151226,-0.2988893,0.20122683,0.08493581,-0.382192,-0.4252626,0.49619272,-0.37305206,0.21055979,-0.28501204,-0.22397959,0.534932
0.004799761,0.5305721,0.7530623,-0.3768995,-0.23924302,-0.19784456,-0.29346803,-0.006294741,-0.33563247,1.0452048,0.39089215,0.45850137
-0.64959943,-0.7404471,-0.61131686,0.4294564,-0.4255269,0.94293624,-0.44572377,0.6099636,0.33346212,0.55839217,-0.003539016,0.48060966
-0.16413796,-0.11230534,-0.43873516,-0.6210414,0.07402409,-0.20380318,-0.04871308,0.06366762,-0.15382858,-0.7004413,-0.3877793,-0.3288417
-0.64397395,-0.6346763,-1.3799614,1.0948205,-0.06119898,1.0226667,-0.024672622,0.4311952,0.7139976,0.6087129,-0.67545956,-0.2019718
-0.19189037,0.060227763,-0.16558331,-0.4650298,-0.11481259,-0.24980108,-0.017432695,-0.27570033,-0.19081585,-0.36547872,-0.3426378,-0.06967603
1.0185592,-1.3983041,-0.29995304,0.55304897,-0.03203494,-0.053609017,0.15784715,0.8834439,0.16356516,1.217509,0.38650617,0.2118703
-0.1239484,-0.4607408,-0.72051734,0.053061992,-0.0035239358,0.46629882,-0.22999902,0.47313935,0.22825682,-0.4927075,-0.1623628,-0.097252026
-0.023845742,0.2096209,0.083394304,-0.018658603,0.20174427,-0.20180126,0.2024827,-0.3014619,0.29639223,-0.43133372,-0.16589178,-0.35916558
0.4891135,-1.002896,-0.88705546,0.3503471,-0.028187292,0.05069763,0.23051533,0.16743122,-0.049879573,0.9018425,-0.3620022,0.2565118
0.09917376,0.38250342,-0.16739674,-0.5239434,0.41819587,-0.66054094,0.2143858,-0.09547915,-0.5482962,0.51065534,-0.48380992,-1.0371273
-0.5971141,0.544678,-0.097608656,-0.049310498,-0.097398266,-0.14559335,0.30637604,-0.86025083,-0.2372784,0.20820673,-0.8907443,0.21175174
-0.85154635,0.5865029,0.2780793,-0.65041935,-0.75779945,0.024688702,0.16237359,-0.921572,-0.08656304,0.08055903,-0.6874382,0.711115
0.1635602,-0.37833104,-0.11982694,-0.02976218,-0.11305639,-0.18519253,0.49841484,-0.103378385,0.42278457,-0.636734,-0.3716131,0.1610046
-0.114308715,0.7412204,0.14330305,-1.7903708,-0.24835454,-0.84620917,0.5094607,-0.21011527,-0.5508641,-0.7888958,-0.7739951,-0.54025245
0.51871026,-0.8600621,-0.6572675,0.08311706,0.20424461,-0.08771755,0.08932737,0.2218816,-0.020536873,0.099032335,-0.22435848,-0.20416775
-0.2807912,0.50151503,-0.36567995,-0.54935807,-0.37206823,0.15172684,0.053855628,-0.4244853,-0.7409092,0.9191835,-0.50600004,0.65478796
0.6262967,-0.60743624,-0.24804996,0.3964968,-0.03720273,-0.24162298,0.4234335,0.10244891,-0.016915655,0.89896595,-0.16390888,0.5534676
-0.87644726,0.5281205,-1.1640954,0.068153724,0.3686833,0.20285222,-0.07878583,-0.08523364,-0.68092984,1.6809903,-0.96408343,-0.64779323
-0.24113892,-0.026448295,-0.2980723,-0.46400118,-0.006415892,-0.17717454,-0.10061752,-0.1535566,-0.19102089,-0.357434,-0.35372844,-0.14667398
0.03325235,0.02796462,0.17208388,-0.13860664,-0.19292888,-0.23807265,0.37651613,-0.29671955,0.3797094,-0.6273637,-0.15755714,-0.01563828
-0.40709046,-1.040469,-0.9742389,0.9501431,-0.40723944,0.76629883,-0.038864672,0.46203345,0.09756249,1.8121586,-0.14630204,0.6305522
-0.067690454,-0.16319592,-0.023556683,-0.053640306,-0.07600578,0.11520775,-0.09651459,0.19598809,-0.026588164,0.02627866,0.084514834,0.07231751
0.8719643,0.04206089,-0.057342075,-0.5215239,1.0630893,-0.30842385,-1.1552732,1.2601727,-0.86987066,1.450992,0.8877626,-1.7708998
0.57166445,-2.464321,-2.251821,0.7104888,-0.24903676,1.06245,-0.4112694,1.3877766,0.15065634,1.8699615,-0.075742625,-0.11172569
-0.598959,0.056873426,-0.66758335,-0.35370702,0.01761194,0.43719375,-0.37529194,0.2950407,0.12366332,-0.55050796,-0.32973185,-0.35757092
-0.25359613,-0.2324062,0.39035192,-0.17347974,-0.78313607,-0.05977083,0.27986145,-0.37898466,0.20721796,0.13486111,-0.17722504,1.0298105
0.59505445,0.5406232,-0.2902657,-0.6376237,0.15973215,-0.15036325,-0.43700898,0.2255878,-1.0123129,1.4547657,0.024678402,-0.10034752
0.38882554,-0.05466758,0.33106294,0.11740669,0.008851874,-0.20778283,0.018107666,0.17537354,0.1344711,-0.07578764,0.20200893,0.07462696
-0.22241482,0.42824614,0.22402436,-0.30992404,0.20023546,-0.34098762,0.19448538,-0.4059636,0.21275774,-0.51867545,-0.21035993,-0.5607042
-0.9451782,1.2052721,0.012098159,-2.0198085,-0.54547143,-0.8119049,0.41177666,-1.1015302,-0.7195546,-0.6387043,-1.4218814,-0.1938495
-0.092800565,-0.08437988,-0.25454408,-0.23946977,-0.17878337,-0.4012333,0.1776941,-0.5231905,-0.33497885,-0.3330604,-0.5759911,0.19478068
0.26593125,-0.367512,0.033445176,0.08512001,-0.16963413,-0.15136391,0.15019196,0.09425429,0.06847639,0.16787644,-0.017828219,0.32248735
0.69386816,-0.44581708,-0.17116544,0.5237229,0.1878095,-0.41864538,0.44391367,-0.098210715,-0.004311391,0.5909343,-0.21853684,0.33527005
-1.3064848,1.2660571,0.24500273,-1.3549511,0.03460938,0.41462785,-0.7945069,0.47665694,0.09008478,-0.26646793,0.2127977,-1.0482211
-0.65169895,0.72487485,0.5441927,-1.3335396,-0.59590876,-0.80893123,0.5720072,-0.9852679,0.06607121,-1.031976,-0.7558711,-0.1989089
0.020238861,0.30260295,0.18662171,-0.35538197,0.035905592,-0.46593952,0.23733336,-0.38192546,-0.2821525,-0.19076753,-0.23950848,-0.22224183
-0.58069694,0.06452799,-1.2800508,-0.52842563,-0.58320206,0.88061225,-0.55272275,0.04424422,-0.90595037,1.4389555,-0.4575878,0.5224357
-0.12866053,0.044958085,-0.28231862,0.12423529,0.07452904,-0.2726425,0.2944939,-0.43991107,-0.1803712,-0.11960073,-0.5411333,-0.11709025
0.13877498,-0.011239032,0.25306892,-0.22889806,-0.2365793,-0.21205239,0.12653321,0.07532893,-0.078607775,-0.10598431,0.053074118,0.19117354
0.6621415,-1.4322474,-2.0126305,-0.07560593,0.2821537,0.74360055,-0.4817333,1.3505425,-0.14718728,0.7145027,0.05771901,-1.518935
-0.35852692,0.17481717,0.22538488,-0.15092228,0.014324863,0.055892505,-0.11838808,-0.15863615,0.2605869,-0.10280103,0.106685795,-0.21129042
0.5350644,-0.0032692326,-0.24084882,0.017745564,0.29449657,-0.43425155,0.2560819,-0.16444115,-0.70269775,0.8357012,-0.2407668,0.013380498
0.6893131,-0.39155316,-1.1425328,-1.1600746,-0.023969576,0.29355735,-1.0170149,0.8381473,-0.96227634,0.828904,0.21677962,-0.71163404
-0.2943094,0.48891073,0.24479523,0.15658325,0.27896997,-0.02041098,-0.061483975,-0.36410812,0.6250176,-0.3293414,-0.027149793,-0.6078903
0.12699895,-0.029325036,-0.04839199,-0.36033887,0.11280846,-0.33625904,0.2743726,0.02772851,-0.14594491,-0.5069595,-0.19390562,-0.31619695
-0.06852502,0.2526041,0.039567254,-0.13683163,0.17906204,-0.2895639,0.14638373,-0.31849223,-0.10666092,-0.10280471,-0.21034269,-0.31701276
-0.5872885,0.2170772,-0.28685245,-0.26191953,-0.035075504,0.25379512,-0.17721936,-0.00015586447,-0.095548145,0.13454872,-0.22107764,-0.20163307
0.16501045,0.41039717,0.4717288,-0.13301253,-0.113186516,-0.69847095,0.3808684,-0.76877517,-0.27619374,-0.1973928,-0.24258643,0.1135675
-0.7128228,0.27552795,-0.2324326,-0.0021697383,-0.09996433,-0.079882406,0.15122062,-0.6917038,0.08393088,-0.15958141,-0.80977976,-0.085699245
0.3518835,0.4403516,1.365267,-0.14711133,0.03570649,-0.27264848,-0.32704762,0.41964304,0.3624248,-0.2647528,0.8554014,-0.1482538
1.2252418,-1.7918832,-0.92708683,0.82246333,-0.07489279,0.008379454,0.329494,0.9372101,-0.10670209,2.3068867,0.112487406,0.58344036
-0.018422516,0.015861988,-0.25868937,-1.0349393,-0.06788138,-0.6383129,0.5178833,-0.13430351,-0.31923947,-1.0465441,-0.7004841,-0.3651496
0.40354344,-0.6608423,-0.24716005,0.12630972,0.13635314,0.011134657,0.04608892,0.46096227,0.11958269,0.07439934,0.030289432,-0.06370984
0.14777203,-0.07189835,0.029085243,0.34485438,-0.108208016,-0.17506692,0.2055232,-0.19370306,0.05756068,0.22164483,-0.117626905,0.3062525
0.11499208,0.0009192165,0.25079495,0.19576852,-0.12504238,-0.26930135,0.20869249,-0.37848228,0.25484288,-0.14435495,-0.06901624,0.24836826
-0.15752377,0.54018635,0.71100986,-0.57221824,-0.36205894,-0.07270883,-0.12380548,-0.22664191,-0.2231802,1.0524925,0.18430287,0.57486117
0.055240236,-0.33301073,-0.73820966,0.25378504,0.15628657,-0.018688712,0.13295892,-0.037446212,-0.39088127,0.7743828,-0.41203004,-0.17040059
-1.1160629,-0.22216259,0.07451376,0.46137792,-0.8068851,0.4931486,-0.13826583,-0.74994826,0.9663813,-0.076794915,-0.29233766,0.5281588
-0.5430646,0.6179297,0.278294,-0.3807228,-0.057268105,-0.15186478,-0.054692384,-0.5576944,0.16659771,-0.029706316,-0.29020223,-0.24582931
0.8672822,-0.9104491,-0.3110343,0.11227823,0.26471773,-0.20010123,-0.07692894,0.72318685,-0.5680339,1.1918769,0.36803636,-0.22583856
-1.2467502,0.9046772,-0.4649032,-0.13892058,-0.41122267,0.2594821,0.3186592,-1.3129408,-0.2564208,0.4320851,-1.5503197,0.61469537
0.28920165,-0.020404968,-0.02634967,-0.28903982,0.053727634,-0.22583973,0.4394346,0.12898096,0.14924897,-0.7749991,-0.10412189,-0.2658907
-0.3218019,0.34898993,-0.18087605,-0.37219688,-0.3426032,0.016293751,0.05257415,-0.49870455,-0.34958407,0.13993426,-0.4797402,0.40171748
-0.39784786,-0.19924338,-0.46949908,-0.38154337,0.1104539,0.49724412,-0.5669028,1.0063941,-0.018919345,-0.06197808,0.4289128,-1.0055585
0.5549887,0.2169487,0.12201598,0.28212214,0.311173,-0.40815744,0.45653144,-0.3544771,0.45662057,-0.72616565,-0.13890448,-0.3850189
-0.19286615,0.2077238,-0.0064438805,-0.8282518,-0.31117865,-0.61592734,0.41045943,-0.6093516,-0.43294576,-0.5619484,-0.6218615,-0.022345852
-0.045717306,-0.66577727,-1.5335823,-0.23363206,-0.21564922,0.6247509,-0.58440584,0.37402686,-0.67563444,1.2758833,-0.2025533,-0.44924793
0.054715555,0.08724433,0.07454568,0.25618672,0.25904307,-0.17882666,-0.14999284,0.013655309,-0.16634504,0.22964136,0.096435264,-0.2720893
-0.61806566,-0.54169244,-1.6686925,0.4174617,-0.21757264,0.9616653,-0.5236823,0.20039456,0.09285157,0.24116191,-0.7308502,-0.054279823
-1.5806113,1.0626457,-1.5799434,-0.37762743,0.7997538,-0.17009264,0.44957012,-0.0077710864,-0.26483265,0.5306201,-1.768134,-2.4244196
-0.4132534,0.68325233,-0.071038276,0.0689505,-0.08618765,0.059931178,-0.02415336,-0.6102207,-0.5966508,1.6035771,-0.35290325,0.5865899
-0.043490805,-0.14316894,0.07414455,-1.3660594,-0.708439,-0.7070941,0.8972773,-0.026613949,-0.17713924,-1.4160049,-0.752136,0.16402814
-0.81822366,-0.832463,-1.1374128,0.70064586,-0.37130043,1.246788,-0.21454251,0.67775494,1.2020609,-0.4849831,-0.52997327,0.29420814
0.6152739,-1.5572215,-1.3336023,0.6837419,0.20259853,0.50491416,0.39392406,1.0594354,0.8185047,0.6814078,-0.222802,-0.5710704
-0.19837597,-0.58923084,-0.6331312,0.22019114,-0.24199425,0.39450252,-0.1332283,0.16126156,0.14084925,0.2827658,-0.4296957,0.5557889
0.064826235,-0.007809138,-0.15266287,0.03933194,0.28154105,-0.37914202,0.45019367,-0.42686424,-0.14064087,-0.32672003,-0.415328,-0.28591084
0.2805189,-0.07648855,-0.031378187,-0.08086459,0.2394959,-0.056973707,0.1697362,0.38455352,0.096865565,-0.5403332,0.1070039,-0.40418312
-0.35500848,-0.101726025,0.06576399,0.4311994,-0.45006034,-0.11611861,0.36564562,-0.97188246,0.5997008,-0.38421255,-0.5161116,0.485235
-0.15006904,-0.039276347,0.24589673,0.29058042,-0.461326,-0.23349838,0.27971676,-0.6780753,0.27777198,-0.057904087,-0.22305769,0.62192553
0.43341646,-0.17520618,-0.019272627,-0.08097784,-0.055309683,-0.6605263,0.77042913,-0.5186153,-0.013078936,-0.69269115,-0.4188766,-0.023900092
-0.3672818,0.21364605,-0.41458765,-0.23293927,-0.17350116,-0.03534156,0.019616846,-0.49595088,-0.3091121,0.06542909,-0.6497974,0.22879986
0.2744923,-0.5455875,-0.66447675,-0.23843773,-0.07570798,0.016351415,-0.30455366,0.050076496,-0.26384065,0.16762096,-0.20981269,0.03109489
-0.26115894,0.097210586,-0.41041875,-0.46592388,0.22153407,-0.27375883,0.21641372,-0.12203257,-0.12906368,-0.2643748,-0.64471096,-0.5152252
-1.1379071,1.8266448,-0.5165064,-4.1947603,-0.94410896,0.031262815,-0.7753101,0.68554384,-1.0833659,-0.8692828,-1.2829207,-0.49400923
-0.016506985,-0.22736906,-0.074421324,-0.4182643,-0.31741416,-0.4373728,0.38788614,-0.28277475,-0.17267293,-0.6612106,-0.48117775,0.23172903
-0.43690956,0.4397654,0.6642004,-0.015934724,-0.59407586,-0.4264334,0.35692623,-1.1851199,0.35017762,-0.22137891,-0.40851733,0.56267744
-0.09715576,0.20081824,0.26162156,-1.0924842,-0.20851435,-0.3516848,0.44152135,0.37086114,0.059264176,-1.0299312,-0.07354189,-0.442102
-0.43936753,0.68139607,0.007652158,-2.0122478,-0.33781466,-1.0126741,0.66954947,-0.6088165,-0.59007007,-1.0759175,-1.1847838,-0.5412032
0.7484814,-1.2409921,-1.249506,0.05817659,0.17683025,0.020823393,0.12839061,0.38645208,0.043217912,0.39772663,-0.44776765,-0.39392895
-0.05834942,0.074606284,0.6448596,-0.36847106,-0.55537695,-0.47864047,0.48121813,-0.41899648,0.49550316,-0.65080166,-0.030070491,0.2063808
0.5676079,-0.12978482,-0.6000333,-0.6713178,0.6516418,-0.49423736,-0.13883236,0.5343972,-0.6458148,0.7696111,-0.17584372,-1.3477678
-0.86920035,0.021819677,-0.90775144,-0.010582499,-0.20959064,0.82212794,-0.5193075,0.10693064,-0.2888869,0.45274645,-0.3368707,-0.016406052
-0.39906,0.19512148,-0.46485615,-0.80237097,0.100712344,-0.27795956,0.22534278,-0.18021631,-0.16955145,-0.57037836,-0.82896495,-0.45952973
-0.31411704,0.095160805,0.22659321,-0.5021489,-0.6172642,0.054569226,0.14092815,-0.2669823,-0.07901347,0.079250336,-0.23129228,0.6393428
0.04953484,0.13371344,-0.23641908,0.04007193,0.378065,-0.28569284,0.51493734,-0.29555732,0.17148617,-0.5844972,-0.5110879,-0.53204846
1.1238083,-1.0982816,-0.9099162,-0.031271197,0.50112486,0.050100874,-0.21578394,1.0572526,-0.46271917,0.9626164,0.2116033,-0.89947486
-0.559019,-0.28523567,-0.879687,0.25251058,-0.13564499,0.23348297,-0.0016851531,-0.35790008,0.34115884,-0.46265078,-0.9247879,0.12155097
0.9579442,-1.3254669,-0.98460215,0.5325951,0.32555923,-0.19418667,0.40582043,0.399315,-0.39254498,1.4811543,-0.2692176,-0.028965918
-0.7298433,-1.4953026,-3.7966645,-0.24603732,-0.13558087,2.6665022,-1.9223745,2.6029463,-0.11635297,0.9564683,0.22148937,-1.8925812
0.33444855,0.23483582,0.30032367,0.43004674,0.055113625,-0.4675112,0.22337048,-0.360389,-0.27893037,0.6800874,-0.10077013,0.45574373
-0.12104653,0.280057,0.34325707,-0.86863536,-0.6213099,-0.35299784,0.36183986,-0.37039885,-0.42011485,-0.024597539,-0.35726917,0.47976926
0.56926954,-0.2764879,0.17414045,0.29867396,-0.03950337,-0.46266815,0.39997017,-0.25334772,0.17999716,-0.07377554,-0.020858116,0.24191615
-0.031127764,0.18389286,-0.12019586,-0.41596344,-0.09176672,-0.43284947,0.18315552,-0.4752275,-0.46088934,-0.038185228,-0.4476759,0.024524713
-0.5171938,0.07550402,-0.15590028,-0.73152244,-0.340071,-0.4007804,0.23324205,-0.6279865,-0.0610096,-0.7999007,-0.7768468,0.0061057582
0.4531888,-1.2888931,-0.6267127,0.4703318,-0.0112813655,0.17316134,0.30827615,0.54169744,0.43226406,0.4905272,-0.23441117,0.3255967
0.50545496,-0.25632074,-0.08187994,-0.1021826,0.1487572,-0.26612133,0.45788845,0.21460447,0.23705044,-0.7068066,-0.0409534,-0.2805091
0.3335017,-0.46683383,0.23922329,0.31459984,-0.01004239,-0.12042476,-0.10481915,0.6581527,0.10500205,0.5442389,0.41751975,0.14563799
-0.8396037,0.8706097,1.0503683,-1.4287544,-0.26052177,0.22205043,-0.15556106,0.7737043,0.58803606,-1.1980622,0.5815878,-0.5950072
0.14779587,-0.2530842,-0.6283157,-0.29380903,0.18188217,-0.1641861,-0.21225251,0.14529778,-0.44510856,0.5646856,-0.19138797,-0.56674
0.69162613,0.1239569,0.76810455,0.7710873,0.013366663,-0.8731378,0.52711713,-1.011869,0.6389043,-0.23233624,-0.06758932,0.47686714
-0.27198142,0.40093592,0.2595608,-0.25191182,0.08224843,-0.16997953,-0.026849637,-0.31218943,0.06038693,0.14150503,-0.08303888,-0.21558459
0.23556863,0.120733306,0.052048594,-0.016977422,0.10310582,-0.63127136,0.7485445,-0.6795601,0.20615582,-0.9341243,-0.52107847,-0.19773403
-0.824036,1.2273341,0.8405483,-1.476192,0.21910788,0.20314546,-0.798171,1.2446046,0.3963537,-0.8296521,0.8513558,-1.605904
-2.660656,-0.37870318,-2.08125,1.1123065,-0.11435575,2.941916,-1.9324211,1.7351643,0.19463602,1.1984133,0.41517058,-0.6685704
-0.34173083,0.17765631,-0.38163805,-0.38547292,-0.095872976,-0.16987498,0.016785495,-0.41712245,-0.30549896,-0.10415887,-0.6427851,0.025761098
