latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15
0.19681934,0.3570071,0.10836329,-0.785924,-0.73649347,-0.2535741,1.0190487,1.1662725,0.99401045,0.14660314,-0.20766695,-0.41040167,-1.1579539,0.16305001,0.08548666,-0.7391434
-0.21064822,0.16734548,-0.3013097,-0.15322985,0.6822327,0.39912522,-0.24287759,0.2165632,0.98190767,-0.77129805,0.7977906,0.3884915,-0.41219386,0.782431,0.14381708,-0.650568
0.048852377,0.6743669,-0.6196187,-0.44978946,-0.1405308,1.1256453,-0.001850176,0.21899176,2.0883157,-0.5110351,0.60504967,-1.0311935,-1.72598,1.0626298,-0.98676807,-1.1074198
0.45894074,0.08553222,0.038832024,0.2661224,-0.109287664,-0.50248826,-0.27618387,-0.080728665,0.027354665,-0.17292388,0.0109605035,0.20387606,-0.24855249,-0.07699966,-0.17633247,-0.16351555
0.034149,-0.060432684,-0.5965904,-0.9043619,0.069333546,0.019841434,-0.029725851,0.4568116,0.9322273,0.07829461,0.5458355,-0.13038215,-0.859232,0.2751558,-0.19663599,-0.46886125
-0.46884704,-0.004456997,-0.40783978,-0.8817081,-0.25372708,-0.156762,0.7888746,0.8994242,0.37034735,0.3209555,-0.056564286,-0.589287,-0.4909577,-0.48046896,0.365304,0.054109585
0.58424896,0.36401606,-0.49351898,0.35336542,-0.01970289,-0.24195679,-0.46522686,-0.43232793,0.7798987,-0.06953994,0.6294498,-0.06282687,-1.2122619,-0.13986969,-0.94383264,-0.52356
-0.009416953,0.11655492,0.2260896,0.09459246,-0.305808,-0.26359087,0.52619874,0.027868269,-0.1635194,0.13180721,-0.48604304,-0.37871635,-0.10567287,-0.2989662,0.12985699,0.03649346
-0.31639007,0.9336438,-0.04788937,0.5562324,-0.95288146,-0.03427749,1.3691405,0.45600092,0.15307847,-0.27243033,-0.57720023,0.21872948,-1.0013508,-1.0190022,0.43320245,-0.2584274
0.10184668,0.15723892,-0.014054774,0.36278188,0.3067444,-0.39253485,0.1842625,-0.16855463,-0.10562832,0.11794612,0.11048768,0.19717553,0.09852213,-0.13682474,0.007457505,0.014695703
-0.116118714,1.5311527,0.07772362,0.95991623,-0.9639952,-0.9193121,0.45162454,0.5213494,0.27091813,-0.45232448,0.51649755,0.9501632,-1.1228645,-0.7492588,0.5222937,-0.9650813
0.70897394,-0.4715157,-0.05033614,0.2603217,0.24460123,-0.39634582,0.13306066,-0.2928791,-0.3399508,-0.028905602,-0.3590656,0.012686843,-0.20179349,-0.27865365,-0.32934058,0.13774258
0.15540642,-0.0064931675,-0.19153956,0.3479551,0.056181595,0.06570456,-0.68436193,-0.66154623,-0.25624081,-0.45100528,-0.23157963,-0.08608502,0.08790116,-0.078639,-0.13637546,-0.15906733
-0.18933374,-0.27339816,-0.4375269,0.059132934,0.4706198,-0.039919212,-0.19884032,-0.53564316,-0.28449902,-0.18483326,-0.027604591,-0.20783752,0.36257896,-0.019305652,-0.0055025923,0.1843556
-0.19019586,0.29021567,0.40340978,1.8427907,-0.30222717,0.99923617,0.18116891,-1.1522962,0.3733165,-0.20206892,-0.59149,-0.88075614,-1.1084805,0.05834098,-0.92670363,0.0037879993
-2.4554815,3.5952764,-1.2852185,-0.39447856,-0.2284816,0.33762148,2.0319278,0.1464963,4.5356474,0.71623296,1.1308204,-2.3618436,-2.7428288,0.5271471,-1.0607654,-0.56028676
-0.37945163,-0.022686286,0.16226286,0.35808504,0.005320966,-0.20504689,1.1416261,-0.30742446,-0.12984125,0.5071177,-0.6832393,-0.53442705,0.04813863,-0.34638205,-0.06963863,0.29732904
0.25015762,0.37807864,0.029381817,0.64653116,0.1390511,-0.69413376,0.4849648,-0.38796237,0.16210565,0.4093174,0.22750567,-0.020668369,-0.44471833,-0.43588454,-0.34368023,-0.14965442
-0.5493281,0.5197363,0.00865396,0.6230647,0.080199264,-0.17205681,0.5804915,-0.8558423,0.08113355,0.40718234,-0.26156595,-0.6928045,-0.036250185,-0.3396859,-0.08831504,0.110271536
-0.30137452,-0.15123689,-0.21029598,0.0019662476,0.18088782,0.09934665,0.007395265,-0.12721524,-0.18004517,-0.041654844,0.0012352251,-0.12009001,0.17075369,-0.08444647,0.06474538,0.207509
-0.9732637,1.8633766,-0.33227178,1.4656143,-0.7195999,-0.40695402,-0.06857217,-0.3703686,0.25447017,-0.16509211,0.7222819,0.16833983,-0.6315378,-1.1534446,0.46693352,-0.2558099
-0.43071124,-0.1492726,-0.26574075,0.020436436,0.09053589,-0.05151628,0.14701182,0.21146259,-0.34447387,-0.088931054,-0.13738048,-0.19539234,0.25589013,-0.37116715,0.18412007,0.44935986
-0.8335387,-0.6070113,-0.47848704,0.23476233,0.57712126,0.87654036,-0.5594661,-0.8543473,0.038763035,-0.8147548,-0.33209065,-1.098139,0.5469432,0.50650287,0.14314131,0.28545654
-0.9791096,1.3549366,0.015692905,1.292897,0.39969087,1.0017345,-0.5774607,-0.35267112,1.8603295,-1.028886,0.6397606,-0.6941921,-0.43841293,1.1727171,0.13534328,-0.3354013
-0.19223295,0.103193544,0.0041122525,-0.35650966,-0.18803605,0.09288224,0.8732489,0.26024404,0.3537954,0.4500707,-0.2756111,-0.59033316,-0.5943746,-0.12642524,-0.085070744,-0.11353959
1.3652188,-0.35466063,0.19299187,0.37002912,0.035645466,-0.7202068,-0.037339117,-0.41396195,0.0060043335,-0.055785477,-0.5040164,0.07423233,-0.76931965,-0.20467833,-0.73365957,-0.25123462
-0.42443502,0.02067288,-0.8532422,-1.2117404,0.46217573,0.5295642,0.19992115,0.43173644,1.1921922,-0.24003087,0.7093025,-0.30874547,-0.8727985,0.5671826,0.11421512,-0.74340326
-0.59416085,0.65351963,-1.3647057,-1.562932,-0.24411654,0.17048784,0.8956092,0.72327197,2.2399843,0.67212534,1.1472615,-0.9372952,-2.2188077,0.123099945,-0.79320425,-0.39862525
-0.13918316,-0.35839608,-0.35461125,0.17822962,0.3875643,-0.12751028,0.21804231,-0.4270058,-0.40145814,0.08786824,-0.042514343,-0.16540915,0.23716569,-0.19425216,-0.17238818,0.33036923
0.06164086,-0.073645554,-0.25603056,-0.3526432,-0.26456508,0.45979685,0.62531805,0.06295885,0.57240987,0.3299464,-0.06783986,-0.7161553,-1.0713906,-0.03387678,-0.5441171,-0.25756952
0.41958368,0.50285,0.22117443,0.6284326,-0.24029815,-0.91267216,0.18496658,0.032028645,0.039600223,-0.08391989,0.11517627,0.38699007,-0.47071415,-0.27070743,-0.00804492,-0.36908516
-0.19911751,0.78278077,-0.42225024,0.993328,-0.111663416,-0.41360712,0.07728653,0.009451917,-0.6411881,-0.58194095,0.16778457,0.75885034,-0.22388959,-1.1365741,0.54484844,0.13825676
-0.16055419,-0.6142559,-0.69871277,0.1147188,0.78593886,0.008378923,-0.18768457,-0.95612365,-0.43441665,-0.2899685,-0.098604225,-0.29231092,0.43893236,0.008202928,-0.21546425,0.29195765
0.38985085,-0.32429776,-0.014009948,0.10998336,0.09004738,-0.3799437,0.29155168,-0.04760415,-0.283151,0.10393469,-0.24875423,-0.18592004,-0.12074487,-0.27817285,-0.22068246,0.23870412
0.64226806,-0.34426495,-0.15344837,0.14368348,0.18018809,-0.27099958,-0.29928076,-0.38365054,-0.38976386,-0.2719123,-0.3462395,0.036037248,-0.04016567,-0.1556817,-0.16347761,0.03931384
-0.18727492,0.41660497,-0.12032816,0.9852711,0.3506551,-0.78513014,0.6793695,-0.4672134,-0.65113586,0.07680547,-0.24038957,0.068397544,0.27330858,-0.72716767,0.19400744,0.45527717
0.91601735,-0.4763321,0.0038021991,0.53266615,0.027176894,0.28470802,-0.83325356,-0.7782479,-0.30263114,-0.76032007,-0.6505358,-0.18369643,-0.3720649,0.22218427,-0.49382913,-0.12311673
0.047514204,0.42341137,0.30558914,0.74431413,-0.79088616,0.09128054,-1.43227,-0.7083661,-0.27274,-0.9678997,-0.22551157,-0.3813771,0.02926655,0.01650589,0.30254197,-0.4466361
0.23441464,-0.29063606,0.11560142,-0.17498969,-0.27069587,0.23870963,0.369587,0.4748232,0.37225127,0.097634375,-0.14104721,-0.43396732,-0.7650716,0.24133338,-0.35728246,-0.30605552
1.5384372,0.61277133,-0.76655066,-0.4885986,-0.9041945,1.0231094,-1.6509948,-0.9715136,2.0120366,-1.5192897,-0.07515751,-0.54873425,-2.0022702,1.1726785,-0.97528833,-2.1178699
0.0377499,0.32273397,0.1062791,0.15442425,-0.15976733,-0.46176124,0.7557576,0.111696236,-0.08195888,0.20897743,-0.3299319,-0.056914892,-0.20050783,-0.4246253,0.21459259,-0.018389212
0.90042436,-0.22630753,-0.041572493,0.7073346,0.17440298,-0.78764,0.002418029,-0.33688864,-0.8243517,-0.4095103,-0.5247818,0.27775982,-0.067781985,-0.5510661,-0.12329304,0.31398624
-0.1032197,0.8663678,-0.09976179,1.3627238,0.20616852,-0.6209806,0.18201931,-0.99554074,0.05403597,0.20070052,0.15947038,-0.24545914,-0.14473617,-0.5705296,-0.29706994,0.08516528
-1.4122779,0.8368991,-1.2710106,1.0377821,0.39009202,0.081494115,-1.2427976,-1.9851139,-0.5832998,-0.67007834,0.06526167,-1.317619,0.7112867,-1.0292091,0.35262358,0.27821568
0.052885346,-0.36527982,-0.5498733,-1.0884238,-0.20850368,0.2960851,1.201222,0.64462006,0.63807297,0.48256114,-0.034894757,-0.9194073,-1.2640804,-0.1775755,-0.48479798,-0.0043299217
-0.012620691,-0.40714702,-0.3781754,-0.93059444,-0.23731653,1.3410842,1.0371261,1.3438534,1.5673549,-0.2710258,-0.11742344,-1.1647524,-1.3004885,1.2350706,-0.2858935,-0.6643846
0.8683087,-0.26657876,-0.5393448,-0.67323804,-0.09739442,0.08538655,-0.50007206,0.27391353,1.0045459,-0.5401362,0.108440034,0.08837139,-1.0730742,0.58865684,-0.3315892,-0.89351356
0.19570981,0.3994756,0.039708108,0.74339,0.06432619,-0.5245953,-0.10015689,-0.30510908,-0.041532572,-0.050338812,0.13654542,0.14055125,-0.12664443,-0.23026316,-0.17966579,-0.022197094
0.5312774,0.6546721,-0.14409609,0.9345578,0.12550601,-1.0522759,-0.008900855,-0.41465297,-0.38837156,-0.11197172,0.26476932,0.51938254,-0.123412,-0.57831043,0.0042880685,-0.0035111671
-0.12004713,-0.03324723,-0.25164846,-0.5562059,-0.17085329,0.06856134,0.6712862,0.26583174,0.20836078,0.3551447,3.5924106e-05,-0.39524895,-0.66323775,-0.32371765,-0.024924502,-0.08389007
0.30635092,0.010866056,0.055665463,-0.06046837,-0.3732665,-0.3146105,0.17374878,0.38869333,-0.08626743,-0.2477577,-0.34771493,-0.119468264,-0.28029412,-0.36278453,0.2710881,-0.031047732
-0.16449687,0.11283017,0.02907643,-0.41270083,-0.28626722,-0.023550395,0.9036518,0.5464358,0.28930184,0.3473328,-0.3681559,-0.5516858,-0.50963163,-0.23694873,0.10636685,-0.08684349
0.35709304,-0.15897489,-0.34322923,0.622808,0.12230117,0.5777618,-0.8432723,-1.2868651,0.18447243,-0.61197627,-0.42261413,-0.653489,-0.44342598,0.17545155,-0.7115543,-0.2526052
-0.027414229,0.19595228,-0.3135175,-0.781009,-0.4137103,0.2953893,0.75337416,0.9059905,1.354998,0.25666916,0.20520747,-0.66477257,-1.4037422,0.47032598,-0.45192978,-0.58397335
0.19072628,-0.10887172,0.56810623,1.349834,-0.10382214,0.5339383,-0.370807,-0.47361413,-0.33726564,-1.0358487,-0.6957476,-0.020332837,-0.120528996,0.30202582,0.05221151,0.15333813
-1.3939092,-0.21348023,-1.1070977,-1.9377618,-0.37068218,0.030739209,1.8798268,1.7662635,0.6551946,0.64910173,-0.7123959,-1.8502829,-0.32648146,-0.86919874,0.77190804,0.7772142
-1.736354,0.2803488,-0.090025395,0.86672395,0.6925522,0.2200454,1.0054182,0.037449982,-0.24399793,-0.23979676,-0.63519275,-0.62214863,0.6625658,-0.4339788,0.7307814,0.8417437
0.19108577,-0.4415346,-0.21812421,0.18827781,0.31666923,-0.40946126,0.31039712,-0.24315555,-0.40670735,0.1769869,-0.08042632,-0.16062939,0.12779857,-0.24123064,-0.27187067,0.38196543
1.0395595,-0.31565413,-0.019735843,0.43634605,-0.05963033,-0.20598537,-0.6624277,-0.44363192,-0.5424328,-0.9513903,-0.79540986,0.24105233,-0.31701255,-0.18486783,-0.032896254,-0.10138995
0.4081792,-0.39583614,-0.51859,-0.7369041,0.12066973,0.80106056,-0.7605999,-0.041371673,1.0035766,-0.8003268,0.113798834,-0.48130804,-0.6015639,1.0452967,-0.25875756,-0.8846007
0.63280547,0.066970736,-0.07787526,1.2126236,0.38358918,-0.5857005,-0.09208583,-0.8012014,-0.5021545,-0.22918755,-0.26224747,0.41211894,-0.25360197,-0.44223443,-0.43752462,0.11421921
1.2665887,-0.15223312,-0.07650027,0.47588155,-0.12101646,-0.46019343,-0.870005,-0.7121579,-0.6434876,-0.81973493,-0.68534374,0.18472998,-0.29526815,-0.2549069,-0.21542642,-0.19356957
1.4919767,-0.6296253,0.07704026,0.8083509,0.25872913,-0.63467526,-0.019827113,-0.7347291,-0.61783284,-0.43569928,-0.9698964,0.09996428,-0.49957365,-0.38610694,-0.68320364,0.15934406
-0.47799432,0.2667462,-0.21705486,-0.55553645,-0.32729217,0.47928482,0.25310272,0.58230424,0.8997231,0.042482786,0.4020198,-0.3377011,-0.74307173,0.36057836,0.24868616,-0.5822931
-0.3342711,-0.29477668,-0.042972576,-0.63915175,0.1579954,1.040729,1.2448684,0.8157176,1.2631923,0.20920923,-0.43650588,-1.1453822,-0.4851555,1.0971571,-0.023466542,0.0036537545
-2.08009,0.2699504,-0.5678301,0.22031634,0.005296097,0.30241024,1.6237034,0.71479857,-0.41051745,0.07362162,-0.9668924,-1.3319714,0.2797752,-1.2679969,0.96259034,1.1026075
1.2868288,0.09607287,0.26834047,0.8154526,-0.037787914,-1.3770053,0.76970387,-0.435964,-0.41878358,0.30947712,-0.53745234,-0.02806958,-0.7792824,-0.86424917,-0.48962542,-2.8507955e-05
-0.63526607,0.7667369,-0.040881485,1.0487013,-0.28351292,0.10754079,0.11655963,0.11929921,-0.33743027,-0.63497263,-0.11771919,0.37168604,-0.18983173,-0.825946,0.6732112,0.1871826
1.1081511,-0.7217137,-0.52926993,-0.77984077,0.46047485,-0.4556917,-0.13053694,-0.10786318,0.37632933,0.009597681,-0.019207,-0.05853177,-0.7522276,0.09001775,-0.58081865,-0.30892447
-0.9190396,0.2581602,-0.21415287,1.0181314,-0.26676103,0.08596636,-0.46990675,0.08127955,-0.9477605,-0.8195083,-0.28586176,-0.3383937,0.25889087,-1.0135337,0.7345276,0.7224316
-1.6358651,1.2978665,-0.55232805,1.1330851,-0.070011705,-0.08310907,-0.4876318,-0.23505859,-0.30785102,-0.37652254,0.40161827,-0.2375099,0.29421428,-1.2915254,1.0463847,0.36678395
-0.26756504,-0.12971382,-0.18684502,-0.35130286,0.02764388,0.26796806,0.55940443,0.029577304,0.24270655,0.33766505,-0.07752454,-0.5304848,-0.38581133,0.014481511,-0.09128014,-0.017565882
-0.70019543,0.7711064,0.89575666,3.8347359,-0.4114041,2.568877,0.6633591,-1.2079015,0.9254206,-1.4962648,-1.0939329,-1.3230108,-2.0330975,0.53160894,-0.97133845,-0.03586001
-0.31296906,0.10211861,-0.29038325,-0.80012107,-0.23770912,0.08350905,0.8823177,0.5811627,0.419428,0.39089173,-0.12535465,-0.516504,-0.55612063,-0.22809184,0.22523299,-0.13713285
-0.09332654,-0.08071046,-0.31383765,-0.1843272,0.33337638,0.29017597,-0.16933902,-0.45274624,0.1151441,-0.22709565,-0.03200777,-0.19583295,-0.0072217905,0.12714359,0.009814963,-0.15488642
-0.8072054,1.4907473,-0.6112753,0.21359155,0.3432974,0.9912857,-0.31789514,-0.7145754,1.9928548,-0.60350835,0.85401094,-1.059432,-1.0955796,0.7059108,-0.30674222,-0.7827422
0.22727038,0.069536515,0.029186008,0.8056206,0.3540018,-0.42212072,0.27310607,-0.41694713,-0.35497758,0.0015355045,-0.10975696,0.32608503,-0.080861695,-0.33053288,-0.16411477,0.12772715
0.24619102,0.64618593,0.104827456,1.9008132,-0.18106724,-0.039401963,-1.3105819,-1.4766928,-0.37734148,-0.9265479,-0.4745302,-0.2702309,-0.06913676,-0.08957451,-0.40972596,0.023916274
-0.052968822,-0.13191648,0.05674233,0.104713984,-0.2320735,0.26389664,0.7558822,0.28650543,0.057796948,0.11522418,-0.52895665,-0.42473307,-0.40333325,-0.21539275,0.023898223,0.013981644
0.38640302,-0.84851915,0.22616187,0.8556224,0.44310665,0.54098976,0.02878526,-0.54414904,-0.24472849,-0.5203986,-0.68643755,-0.29849133,-0.16579545,0.23825042,-0.4730202,0.20568156
0.48701853,0.668242,0.116722316,0.52620965,-0.54407793,0.27733955,-0.3602115,0.40884316,1.4264363,-1.0294238,0.4146311,0.61100817,-1.1935984,0.8183362,-0.006210075,-1.2615502
0.090310514,-0.16425987,0.19518027,0.6464921,-0.01814367,0.177887,-0.16811728,-0.2602544,-0.36337164,-0.55307484,-0.46013704,-0.021919817,0.012761819,-0.04368588,-0.03127398,0.1883224
0.8260017,-0.7784981,-0.06911187,0.33362624,0.2578939,-0.025966004,-0.30555856,-0.68796355,-0.41084644,-0.32855725,-0.6611445,-0.19082636,-0.2532086,-0.059199262,-0.58357793,0.019442603
0.83320844,-0.036709163,-0.36707637,0.97050804,0.4611179,-0.44690144,-0.8026261,-1.125241,-0.69110215,-0.62281007,-0.37019852,0.27999055,-0.014468106,-0.25631714,-0.40734577,0.03057844
0.6485774,-0.36052537,0.30476978,0.41976532,-0.08349311,-0.33278364,0.9607945,-0.15691894,-0.08487898,0.3455213,-0.54807645,-0.22861359,-0.816121,-0.53385735,-0.5632847,0.016527517
-0.88294774,-0.13608384,-1.1690533,0.35668427,1.1639689,-0.37587008,0.06722565,-1.4000932,-0.6259992,0.034744896,0.17880394,-0.70216984,0.83225006,-0.42682648,-0.036691964,0.6551376
-0.03708524,-0.11591554,-0.16645029,0.4007943,0.20048581,-0.14137629,0.12875938,-0.27317858,-0.47355756,-0.08813971,-0.13238709,0.08612741,0.18073821,-0.27331853,-0.02896306,0.30379307
-0.9410911,1.7847426,-0.741327,-0.019950753,0.30033812,1.1437349,1.4947033,-1.2278823,3.0723612,0.33945668,0.0071309176,-2.6211603,-1.8548985,0.7176595,-1.5030348,-0.4599513
-0.4328406,0.4190496,-0.9927016,0.16549954,0.726711,0.015562923,-0.31308055,-1.2167172,0.47171432,-0.24862903,0.42827922,-0.4878321,-0.18250245,-0.15504338,-0.27164033,-0.26605558
-1.4408206,1.0267936,-0.85999537,1.4818225,0.17495817,0.06409545,-0.81399137,-1.2737675,-0.8474156,-0.57061875,0.17899758,-0.63457006,0.58908147,-1.2636967,0.57560146,0.51573205
0.2934451,0.5897059,-0.66449165,-0.3337556,-0.32541654,0.6896089,-0.7360479,-0.3815176,1.4087604,-0.5793727,0.52836865,-0.4364183,-1.3533968,0.51127625,-0.60230726,-1.179274
-0.1718634,-0.45040154,0.40570408,0.97684133,0.20750892,0.7342233,0.32827282,-0.39661857,-0.12249793,-0.29481462,-0.5573126,-0.461361,-0.2009582,0.2081588,-0.162451,0.20811075
-0.46401873,0.49308786,-0.041007016,0.4175608,0.06953668,-0.34413725,-0.07004397,-0.14732397,-0.22541346,-0.02839572,-0.0052677128,-0.30513194,0.29752222,-0.45200306,0.41469342,0.18574525
0.15498294,-0.46398973,0.114529364,0.2825732,0.115832895,0.5867364,-0.08575141,-0.34769705,0.005924629,-0.25431505,-0.32964,-0.30390245,-0.22529887,0.3012245,-0.27057877,-0.14588921
0.26964206,-0.10652336,0.1913529,0.065695055,-0.2685554,-0.07712096,0.20125563,0.19097109,0.14761044,0.03153922,-0.11581371,-0.13230398,-0.5184826,0.01571245,-0.21734707,-0.26517212
-0.67320216,0.19485871,-0.6697841,-1.0679451,-0.4773265,0.12659575,1.7905773,0.56778723,0.6209266,0.95829517,-0.4404367,-1.3393549,-0.9941363,-0.75280964,0.06557431,0.3067982
0.11325345,0.20841523,-0.7302944,-1.1808991,-0.47649163,0.38932446,0.10654849,0.5265712,1.565589,-0.030174477,0.4476658,-0.6170778,-1.4664239,0.58776885,-0.39016408,-0.9840757
-0.036023553,0.18650225,0.14494166,0.013698308,-0.34762937,-0.18382321,0.25772294,0.24158145,0.32465565,0.19180068,0.11539652,-0.09267952,-0.5520979,-0.018294247,-0.02989957,-0.33479974
-0.34567374,0.10637958,-0.28516448,-0.87089616,-0.38440415,-0.1376154,0.6919089,1.1443517,0.80667293,0.2017863,0.14920533,-0.3272575,-0.71600986,-0.041889086,0.29915738,-0.36639968
0.27824983,-0.22680098,-0.17526203,-0.39862454,-0.025331954,-0.16517717,-0.036674477,0.34803078,0.3665063,0.018282507,0.24949022,0.06296494,-0.60986906,0.06697074,-0.18181515,-0.32362399
-1.0340244,1.8469847,-0.11653627,0.7718962,-0.71859896,-1.0716745,0.7528079,0.5118374,-0.06561634,-0.108515225,0.33241913,0.4521845,-0.695251,-1.3928918,1.2156531,-0.36123607
-0.20576434,0.33663052,-0.748348,-0.5119957,-0.094529815,0.10935208,0.44786036,0.0022452627,0.9370082,0.44258243,0.68963486,-0.53592265,-1.5329629,-0.31204164,-0.75470006,-0.18671028
-0.2812879,-0.32465765,0.829226,1.2052305,0.51003695,1.6836486,1.426181,-0.48867825,1.3797065,-0.15727906,-1.179422,-1.5069401,-0.5518248,1.6095593,-0.7798557,0.00482982
1.0549335,-0.24541746,0.14115538,0.19792593,-0.21465917,-0.3675615,-0.0023738649,-0.12240025,0.10215796,0.008309023,-0.4069309,-0.21257421,-0.87777966,-0.26129016,-0.6207108,-0.16957816
-0.2673961,0.0148311695,-0.8681816,-1.1459401,0.54020655,0.5892421,0.38319442,0.42120317,1.2778506,-0.124945834,0.53444237,-0.57242537,-0.92312115,0.59392977,-0.29077908,-0.4789322
0.50021243,-0.22707401,-0.1303966,0.13319032,0.060807385,-0.14850637,-0.5347982,-0.4318096,-0.43561918,-0.41535056,-0.3590898,-0.012802574,0.07604816,-0.06313595,-0.09589398,-0.0065781707
-1.2868853,-0.25915638,-0.17035219,0.7086922,0.3566041,0.67901707,-0.5171661,-0.32365662,-0.12403318,-0.60434794,-0.1851832,-1.0864887,0.65288424,0.13023648,0.53844374,0.72579885
-0.17073709,0.6197435,-0.018350463,0.6848164,-0.026718965,0.75376403,-0.7390846,-0.23874976,1.0411379,-0.9665676,0.5454584,0.042403936,-0.5386989,0.71421075,-0.07763833,-0.74339294
0.3890674,0.18484676,0.28931478,0.101254836,-0.4015859,-0.4789643,0.62932175,0.2128029,0.17921007,0.15899628,-0.25350794,-0.18597952,-0.8744315,-0.315169,-0.2031382,-0.34921578
0.066561885,1.2495483,-0.5887226,0.41698378,-0.118751176,0.3899504,-0.817634,-0.7776781,1.6838236,-0.3264373,0.7656887,-0.7317722,-1.3638949,0.39626908,-1.0282896,-0.7949227
0.11192613,0.2070859,0.14150478,0.18791953,-0.13815571,-0.35273898,0.23226511,0.08637567,-0.072009206,-0.017501555,-0.14873062,-0.016289087,-0.12737799,-0.17237175,0.086558916,-0.08163679
0.16453555,-0.5630878,-0.91793567,-1.0504024,0.72084314,1.0193985,-0.544435,-0.59722245,0.7458175,-0.9010262,-8.120385e-05,-0.75703037,-0.48075077,0.9238147,-0.3654044,-0.7732524
0.5297062,0.19970618,0.17127685,0.24397954,-0.7257701,0.11438817,-0.32901946,0.042308137,0.5716041,-0.3157658,-0.061388843,-0.21268463,-1.0094762,0.2834883,-0.3755038,-0.7605157
0.503615,-0.15224901,0.19859396,0.7339314,0.34475538,-0.4436656,0.2636339,-0.46000022,-0.17087673,0.2206708,-0.18583924,0.110162824,-0.2578228,-0.22939093,-0.48274592,-0.0031192598
0.13061072,-0.03428435,-0.7049873,-0.7435165,0.27861848,0.21098971,-0.44681385,-0.19666198,0.6116746,-0.2975098,0.46134531,-0.045693833,-0.62829757,0.21781787,-0.18842581,-0.64687127
-0.40937436,-0.11350699,-0.4251395,-0.5213463,-0.12220798,0.013011925,1.1492248,-0.023792297,-0.012612519,0.56949633,-0.21626273,-0.61001354,-0.4435093,-0.63791376,-0.09818071,0.26660195
-0.23058976,0.60711855,-0.20274067,0.6052859,0.25118735,-0.52687645,-0.1267668,-0.20864023,-0.16159485,-0.011480354,0.3468251,0.019366918,0.22512461,-0.45902935,0.22092508,0.081082225
-0.8187465,0.7945849,-0.14606008,1.211976,0.04430938,-0.10258971,-0.4752709,-0.21033913,-0.49915975,-0.61215377,0.11796375,0.12645987,0.20292474,-0.7495434,0.5504409,0.26932293
0.9381906,-0.20001389,0.009808014,0.41751277,0.104687326,-0.57825696,-0.35819563,-0.3844725,-0.16911338,-0.32812375,-0.24553011,0.37134996,-0.33588883,-0.112180956,-0.3274274,-0.22082798
0.053807408,0.27456346,-0.16103734,0.0751603,-0.3220916,-0.78800464,0.82832795,0.52845126,-0.5469594,-0.14215484,-0.72943723,-0.27736843,-0.12489567,-1.0762101,0.6410991,0.37340617
0.4987891,-0.42777556,-0.35268614,-0.5598041,0.053727057,-0.033909213,-0.06802093,0.38367927,0.53707683,-0.10906726,0.1101996,-0.096096836,-0.7750157,0.23087068,-0.33110753,-0.42997333
-0.95920694,0.37020537,-0.23625982,0.14708096,-0.035258487,0.00037490792,-0.19563729,0.17081706,-0.11342791,-0.104127645,0.05682489,-0.354686,0.19146137,-0.61981577,0.6277234,0.28890848
0.16278873,-0.3688342,-0.5826225,-0.51242965,0.44793534,0.43046767,-0.57701504,-0.6008556,0.22125177,-0.5566609,0.07049149,-0.20225468,-0.19077827,0.35516062,-0.13236304,-0.4791779
-1.2729721,1.3988223,-0.64741933,0.1400678,0.3104903,-0.11785697,0.6472126,-0.44666442,1.2709104,0.5124529,0.4732305,-0.9308297,-0.7360687,-0.43847832,0.011338792,0.17505902
0.025200546,0.27064326,0.22993751,0.18664555,-0.23023248,-0.3615539,0.31952545,0.069068804,0.09037719,0.11750554,-0.15204974,-0.11465252,-0.22523004,-0.10702166,0.03410591,-0.19854406
0.58981574,-0.10081482,0.20182694,0.8814653,0.19381174,-0.35052758,-0.046500955,-0.5699597,-0.25507236,-0.15478909,-0.3838561,0.22438234,-0.30212742,-0.20034349,-0.4698165,-0.04042431
-0.44225094,0.6803639,-0.8354041,-0.25317013,0.45180514,1.0424334,-1.1475613,-1.2342385,1.1619267,-1.0297834,0.34262076,-0.91551936,-0.41348696,0.6516253,0.09050573,-0.96722376
-0.149732,0.12752198,0.101171,0.48737505,0.26181984,0.32482886,0.02341243,0.06426188,0.34298846,-0.37163278,0.19431244,0.14228837,-0.23780085,0.29621696,-0.12510225,-0.11664955
-1.3419795,-0.6982772,-1.3096507,-1.6728604,0.39464548,1.1714523,1.5913832,0.5468276,1.2723655,0.5759045,-0.1518624,-2.2220314,-0.43494305,0.69709575,-0.17523643,0.7723922
0.21277058,0.18637443,-1.5084667,-1.7431344,0.15359782,1.2099862,-0.68935484,-0.13919732,2.121402,-0.8064531,0.6648386,-0.92408496,-1.7056153,1.1632586,-0.6420513,-1.5376811
0.07864235,0.6232698,0.5257214,0.44727683,-0.7543631,-0.18413925,0.5651541,0.054948412,0.5937364,0.20401928,-0.1521865,-0.4351558,-0.99886596,0.030961353,-0.38060552,-0.71788394
-0.28133687,0.22290252,0.39172935,0.830409,-0.5808452,0.35637942,-1.5053759,-0.46580905,-0.4075234,-1.1354196,-0.43253323,-0.71782553,0.140031,0.098653525,0.5979903,-0.12707874
-1.4295046,0.058626574,-0.71566576,-0.48917168,0.47596133,0.5015893,0.48145717,0.42569804,0.40074587,0.03923234,0.020423165,-0.99719006,0.020226814,-0.35528398,0.6889613,0.49114454
